CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
2;58218.0;-20614.3;55902.0;11867.3
4;57888.1;-20873.6;55572.0;11803.0
7;60083.5;-18752.4;57651.0;12196.0
11;59870.0;-18952.0;57450.3;12153.5
12;57111.3;-21788.9;54827.9;11664.3
13;58458.5;-20313.6;56123.0;11905.7
15;59611.1;-19187.2;57207.0;12105.6
17;58579.8;-20220.9;56241.8;11924.0
18;58026.1;-20721.2;55705.3;11829.1
20;59157.5;-19646.8;56785.8;12030.5
22;59599.2;-19382.1;57219.3;12105.5
23;59428.5;-19354.7;57036.0;12077.4
25;59371.6;-19772.4;57030.9;12077.4
26;58139.8;-20874.0;55850.2;11857.6
30;59097.7;-19828.1;56745.8;12025.0
31;58131.1;-20919.5;55846.3;11856.0
32;58400.8;-20280.1;56057.1;11896.1
34;58048.8;-20730.6;55731.3;11833.7
35;58185.8;-20563.3;55859.8;11858.5
36;58697.6;-20011.4;56341.5;11945.5
37;57845.1;-20960.4;55535.5;11796.4
39;60017.9;-18864.5;57595.8;12185.0
40;59300.4;-19460.3;56913.9;12055.3
41;58530.9;-20543.4;56231.5;11921.7
42;58019.2;-20741.1;55700.1;11827.3
44;60055.6;-18744.6;57620.3;12188.2
45;58761.9;-19944.7;56401.9;11958.5
46;58160.7;-20951.2;55883.0;11863.3
47;58873.2;-19863.7;56510.2;11979.4
50;59191.4;-19585.6;56813.7;12034.7
51;58950.4;-19780.2;56581.6;11992.7
54;58429.5;-20412.0;56104.8;11902.8
55;58567.2;-20171.5;56221.5;11920.6
56;59170.1;-19564.8;56788.3;12030.9
58;59458.3;-19323.9;57063.3;12080.7
59;58927.2;-19825.2;56563.0;11990.6
62;59686.7;-19273.9;57298.4;12124.7
63;59097.2;-19732.8;56732.9;12023.9
64;58489.3;-20249.3;56147.9;11909.6
66;58653.5;-20113.0;56307.2;11938.6
69;60437.4;-18395.9;57982.1;12250.6
70;57626.1;-21221.9;55326.2;11757.2
72;58310.4;-20408.3;55976.1;11881.6
74;59409.6;-19387.3;57020.1;12074.5
76;57130.0;-21775.6;54848.3;11673.3
78;59348.3;-19539.5;56974.6;12064.8
79;58895.2;-19839.8;56530.6;11983.2
81;58527.6;-20413.7;56210.9;11918.6
82;58556.6;-20288.3;56225.4;11921.1
83;58869.5;-19858.6;56505.7;11979.2
84;59034.4;-19691.2;56660.2;12008.8
87;58190.7;-20529.7;55860.8;11858.6
88;59009.1;-19717.6;56636.5;12004.4
90;59607.8;-19195.3;57204.6;12105.3
91;59664.0;-19143.5;57257.3;12116.6
92;58867.3;-19869.1;56504.5;11978.1
93;58414.3;-20331.9;56077.6;11897.8
94;58212.7;-20505.3;55881.8;11863.1
96;58778.5;-19938.3;56419.0;11963.6
