CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;59721.4;-19473.1;57362.5;12136.4
2;58291.9;-20524.7;55971.4;11881.1
4;58019.6;-20719.6;55698.3;11826.9
7;59863.3;-18961.5;57444.5;12152.8
11;59680.3;-19129.7;57272.5;12119.1
12;57373.4;-21473.8;55080.0;11715.4
13;58505.1;-20267.2;56167.4;11914.8
15;59467.1;-19317.4;57071.8;12082.7
17;58603.5;-20197.4;56264.2;11927.4
18;58137.2;-20595.8;55811.3;11851.9
20;59077.0;-19719.7;56709.8;12019.8
22;59452.4;-19486.3;57077.8;12083.3
23;59304.1;-19469.5;56919.0;12056.1
25;59260.9;-19818.0;56918.9;12056.1
26;58233.8;-20725.6;55933.1;11869.1
30;59036.0;-19858.7;56683.8;12013.3
31;58225.3;-20774.6;55930.3;11868.6
32;58463.5;-20230.4;56118.0;11905.1
34;58157.3;-20608.8;55834.7;11855.1
35;58270.7;-20473.0;55940.4;11871.9
36;58697.9;-20019.0;56342.8;11945.6
37;57982.9;-20783.8;55666.7;11824.9
39;59789.6;-19079.4;57381.7;12141.7
40;59195.2;-19565.7;56814.8;12034.8
41;58559.4;-20464.9;56252.3;11927.1
42;58129.7;-20613.2;55805.3;11851.2
44;59822.9;-18966.4;57402.7;12145.7
45;58759.0;-19954.1;56399.9;11957.8
46;58245.7;-20805.0;55956.9;11876.8
47;58841.5;-19895.8;56480.5;11975.0
48;60080.1;-18794.4;57652.6;12196.6
50;59106.8;-19662.0;56734.0;12024.1
51;58913.3;-19817.1;56547.0;11986.9
52;58444.0;-20631.7;56149.4;11909.9
53;57926.2;-21195.5;55657.1;11824.2
54;58478.2;-20352.6;56149.7;11911.1
55;58588.1;-20153.7;56241.6;11923.8
56;59087.8;-19643.6;56711.1;12020.0
58;59323.2;-19443.3;56935.7;12058.9
59;58902.2;-19853.5;56539.5;11983.8
62;59525.2;-19402.0;57144.0;12095.8
63;59034.5;-19791.4;56673.1;12010.2
64;58536.1;-20206.9;56192.8;11917.5
66;58658.7;-20112.1;56312.6;11939.7
69;60160.4;-18687.9;57723.2;12204.6
70;57812.3;-20998.6;55503.7;11789.7
72;58378.2;-20346.8;56041.2;11894.3
73;58776.7;-20294.5;56464.5;11973.0
74;59285.8;-19498.2;56903.6;12054.4
76;57398.4;-21469.0;55106.3;11717.8
78;59239.7;-19628.4;56871.0;12047.4
79;58873.3;-19863.6;56510.2;11979.5
81;58556.6;-20355.4;56234.3;11923.1
82;58577.7;-20258.5;56244.5;11925.6
83;58840.6;-19891.2;56479.1;11974.7
84;58986.3;-19744.8;56615.4;11998.8
85;58796.7;-20297.3;56486.2;11975.6
87;58273.6;-20448.2;55940.5;11871.9
88;58962.8;-19767.2;56593.3;11994.8
90;59462.9;-19325.9;57068.4;12082.4
91;59506.3;-19283.8;57109.0;12089.8
92;58839.7;-19899.0;56478.9;11974.7
93;58473.5;-20276.3;56134.2;11906.4
94;58291.1;-20423.7;55956.7;11876.7
96;58767.8;-19954.3;56409.5;11961.6
97;58493.9;-20243.0;56152.3;11911.4
98;58721.8;-20208.2;56393.2;11955.3
99;58301.8;-20417.5;55967.6;11878.6
101;58419.0;-20301.8;56079.0;11898.1
102;59521.4;-19272.1;57123.3;12092.0
104;59095.2;-19659.4;56720.8;12019.4
105;57954.9;-21105.4;55677.0;11826.3
106;58840.3;-19847.4;56473.4;11973.6
107;59197.9;-19532.4;56813.7;12034.7
108;58089.8;-20673.0;55768.6;11839.8
111;57786.3;-21341.6;55519.2;11793.3
115;58901.3;-20097.0;56571.7;11991.1
119;59468.3;-19266.0;57066.6;12080.9
122;58203.6;-20543.2;55876.9;11862.6
123;59517.4;-19577.5;57159.0;12097.1
124;60001.8;-18835.4;57574.6;12177.7
125;57512.1;-21359.2;55217.4;11736.1
126;59531.5;-19243.6;57130.4;12092.8
127;59778.2;-19033.5;57363.8;12136.6
129;57936.7;-20831.2;55621.1;11816.6
131;58589.2;-20263.5;56257.3;11926.8
134;59070.1;-19677.0;56696.7;12017.7
135;59208.8;-19723.8;56850.7;12043.0
136;58296.9;-20424.8;55963.2;11878.4
138;57971.5;-20788.8;55654.9;11824.1
139;59237.1;-19525.5;56854.5;12043.6
140;58750.1;-20004.7;56396.5;11955.5
142;58618.9;-20347.0;56301.1;11937.0
145;59063.1;-19618.6;56681.7;12013.2
146;58812.0;-19912.3;56451.4;11969.5
147;58771.2;-19932.6;56410.6;11961.6
149;58873.5;-19863.3;56510.5;11979.6
150;59154.9;-19597.0;56776.2;12029.4
151;58529.5;-20204.5;56185.6;11916.7
152;57118.1;-21886.3;54847.3;11671.8
153;59375.7;-19605.6;57012.9;12073.7
155;59002.2;-19744.6;56632.4;12002.6
156;58651.1;-20087.9;56301.2;11937.0
157;58635.8;-20090.4;56284.7;11931.8
158;58604.9;-20388.5;56291.4;11933.8
159;58738.3;-19971.2;56379.7;11953.6
162;58064.6;-20688.0;55743.1;11834.9
165;59029.3;-19736.0;56660.5;12009.0
166;58609.7;-20124.0;56260.9;11927.2
167;59358.0;-19424.2;56969.9;12064.3
168;58861.3;-19882.0;56499.7;11977.6
169;60174.8;-18558.9;57725.7;12204.9
170;57481.6;-21394.7;55188.2;11730.8
171;58290.5;-20423.3;55955.9;11875.1
173;60372.1;-18460.4;57921.8;12243.6
174;58569.3;-20163.3;56222.7;11920.7
175;58702.7;-20364.0;56393.3;11955.3
177;59596.9;-19205.7;57194.3;12102.7
178;58500.9;-20526.0;56196.8;11917.2
180;58517.7;-20201.6;56172.6;11915.0
181;57892.8;-20883.2;55578.6;11805.0
182;58913.1;-19836.4;56549.2;11987.7
184;59571.2;-19225.2;57169.8;12098.4
185;58648.2;-20082.5;56297.2;11935.4
186;58300.3;-20432.8;55967.9;11878.8
188;58831.9;-20218.3;56513.3;11981.0
189;58899.5;-19847.4;56536.1;11983.5
190;58666.2;-20067.0;56314.9;11939.8
191;59480.7;-19294.6;57083.3;12085.3
192;58954.4;-19784.9;56586.5;11993.3
196;57657.7;-21154.6;55353.3;11764.4
197;59098.9;-19665.1;56725.6;12022.1
198;58986.1;-19760.4;56617.4;12000.3
199;59248.3;-19501.5;56863.4;12044.3
200;59362.3;-19719.5;57013.4;12074.0
203;58320.7;-20549.8;56005.4;11885.5
204;59998.8;-18810.8;57568.5;12177.0
205;57851.1;-20945.2;55540.5;11798.0
207;57635.9;-21212.6;55335.9;11759.8
208;58128.2;-20618.2;55804.1;11849.0
210;59979.5;-18968.0;57568.6;12177.1
212;57841.9;-20972.2;55533.3;11796.3
213;59414.3;-19661.9;57061.0;12080.5
216;59286.6;-19485.5;56902.5;12054.4
218;58429.1;-20314.3;56091.2;11899.9
219;59651.5;-19155.8;57245.4;12110.8
221;59728.3;-19379.2;57356.8;12135.9
222;59044.8;-19668.1;56668.2;12009.5
223;59737.4;-19093.9;57328.5;12131.3
225;57916.7;-20889.6;55607.1;11814.4
227;58351.7;-20364.2;56015.1;11888.6
228;58593.2;-20147.9;56246.5;11925.6
229;58257.9;-20473.8;55926.4;11868.0
230;58591.1;-20140.6;56243.1;11924.3
231;58875.7;-19868.1;56513.4;11981.2
232;58850.2;-19878.1;56487.6;11975.8
233;59135.4;-19630.1;56760.2;12027.4
238;58279.9;-20429.0;55945.0;11872.9
240;59240.4;-19620.7;56870.8;12047.2
243;58685.7;-20147.4;56346.8;11946.4
244;57771.6;-21339.3;55502.7;11789.7
245;58123.8;-20778.2;55820.0;11852.9
246;59150.2;-19606.5;56772.5;12028.0
248;58418.1;-20320.0;56080.4;11899.3
249;59909.2;-18920.9;57487.4;12159.1
250;57828.2;-21297.2;55560.2;11800.8
251;58455.7;-20538.0;56150.2;11911.3
252;58577.7;-20162.5;56231.4;11921.6
253;56893.8;-22159.1;54629.9;11627.1
254;59985.7;-18859.7;57560.9;12176.9
256;58025.6;-20772.4;55711.2;11829.7
257;60057.6;-18780.8;57627.2;12191.4
258;59065.2;-19820.5;56710.0;12019.9
259;58993.8;-19758.7;56625.2;12001.9
260;58312.9;-20385.6;55975.9;11881.4
