CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;19558.6;-3833.1;18788.7;-428.6
2;15236.9;-2172.8;14440.7;-662.7
3;15391.8;-2385.7;14601.8;-657.7
4;14383.5;-714.0;13542.9;-708.3
5;18062.6;-4110.2;17314.3;-505.6
6;12247.2;7253.1;11152.7;-839.8
7;19802.2;-3710.6;19025.9;-414.6
8;14958.9;-1761.2;14150.4;-678.8
9;17007.0;-3796.4;16255.3;-560.7
10;15915.0;-2987.1;15142.3;-627.7
11;19241.9;-3965.8;18479.4;-445.6
12;12645.9;4985.3;11620.1;-812.9
13;15782.7;-2849.0;15006.2;-633.7
14;15665.4;-2712.8;14885.1;-636.7
15;18586.1;-4111.3;17833.8;-480.6
16;14331.1;-594.8;13486.8;-707.4
17;16065.3;-3124.8;15296.5;-614.7
18;14741.7;-1398.0;13922.2;-691.0
19;16472.3;-3477.2;15712.8;-598.7
20;17512.8;-4004.0;16764.8;-536.6
21;14330.3;-590.3;13485.8;-706.4
22;18608.3;-4108.4;17855.8;-478.6
23;18133.8;-4124.5;17385.4;-506.6
24;17357.6;-3944.6;16608.7;-539.6
25;18131.7;-4128.7;17383.4;-509.6
26;15101.5;-1979.8;14299.6;-669.7
27;16160.8;-3212.9;15394.6;-607.7
28;14632.7;-1197.8;13807.1;-693.1
29;15880.8;-2950.6;15107.3;-626.7
30;17408.1;-3972.5;16659.7;-542.6
31;15085.1;-1955.1;14282.5;-669.7
32;15641.0;-2688.4;14860.1;-639.7
33;15094.8;-1965.4;14292.6;-666.7
34;14797.7;-1498.0;13981.3;-688.9
35;15124.4;-2014.1;14323.6;-668.7
36;16366.4;-3376.9;15604.7;-590.7
37;14302.6;-548.6;13456.8;-715.4
38;16841.6;-3712.5;16088.2;-571.7
39;19634.5;-3803.4;18862.7;-429.6
40;17824.7;-4080.7;17077.1;-519.6
41;16030.9;-3091.9;15261.4;-613.7
42;14719.0;-1356.9;13898.2;-692.0
43;14985.6;-1804.7;14178.4;-677.8
44;19702.4;-3760.7;18928.8;-418.6
45;16488.0;-3485.7;15728.9;-595.7
46;15189.8;-2107.2;14391.6;-665.7
47;16754.0;-3664.7;15999.1;-582.7
48;20520.6;-3206.1;19719.5;-378.6
49;16619.0;-3567.6;15862.0;-582.7
50;17579.9;-4015.2;16831.9;-535.6
51;16966.4;-3780.6;16214.3;-567.7
52;15723.5;-2781.1;14945.1;-634.7
53;14256.0;-441.4;13406.7;-717.4
54;15729.5;-2785.3;14951.2;-634.7
55;15994.9;-3052.7;15224.4;-613.7
56;17523.8;-4008.5;16775.8;-537.6
57;18007.3;-4104.1;17259.3;-507.6
58;18192.5;-4120.4;17443.4;-501.6
59;16939.6;-3766.6;16187.3;-568.7
60;18102.7;-4114.4;17354.3;-502.6
61;14971.4;-1778.1;14163.4;-677.8
62;18827.3;-4076.4;18072.0;-467.6
63;17378.3;-3959.1;16629.7;-542.6
64;15827.4;-2892.6;15052.2;-628.7
65;17332.7;-3942.4;16583.6;-546.7
66;16243.9;-3287.3;15479.6;-604.7
67;18585.1;-4109.6;17832.8;-479.6
68;19355.4;-3923.4;18590.5;-438.6
69;20695.1;-3049.9;19886.6;-367.5
70;13795.0;698.1;12909.3;-745.8
71;13713.6;935.1;12820.2;-749.9
72;15437.3;-2438.6;14648.9;-653.7
73;16696.7;-3621.9;15941.1;-579.7
74;18084.5;-4117.3;17336.3;-505.6
75;16998.1;-3791.8;16246.3;-561.7
76;12708.7;4689.5;11692.2;-806.8
77;15813.7;-2885.2;15038.2;-634.7
78;17989.2;-4108.2;17241.2;-512.6
79;16836.8;-3712.5;16083.2;-575.7
80;17860.8;-4087.8;17113.1;-517.6
81;15971.4;-3038.8;15200.4;-620.7
82;16007.6;-3067.4;15237.4;-614.7
83;16750.9;-3663.3;15996.1;-582.7
84;17177.7;-3879.1;16427.5;-555.7
85;16771.6;-3676.7;16017.1;-580.7
86;16619.0;-3567.6;15862.0;-582.7
