CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;61633.3;-23754.6;60219.8;11240.9
2;61043.4;-24309.7;59653.3;11127.4
3;61065.2;-24282.6;59675.7;11130.7
4;60929.4;-24424.8;59541.8;11103.3
5;61431.7;-23938.0;60027.3;11201.8
6;60581.8;-24705.3;59208.4;11040.2
7;61674.7;-23718.3;60258.1;11246.4
8;61006.1;-24344.9;59618.3;11120.2
9;61288.9;-24063.3;59889.7;11178.4
10;61143.0;-24209.8;59749.7;11145.7
11;61588.2;-23795.0;60175.0;11230.6
12;60653.2;-24641.3;59274.3;11052.2
13;61116.1;-24235.9;59722.8;11142.6
14;61100.1;-24247.4;59708.4;11138.9
15;61498.7;-23876.4;60089.1;11215.3
16;60913.5;-24439.5;59528.7;11101.6
17;61163.4;-24191.3;59768.7;11148.8
18;60973.7;-24378.3;59584.6;11113.9
19;61220.5;-24138.4;59824.1;11158.7
20;61358.8;-24008.9;59955.8;11188.0
21;60913.1;-24439.7;59528.6;11101.6
22;61504.1;-23874.8;60095.5;11215.6
23;61444.6;-23924.6;60037.6;11205.9
24;61338.7;-24025.9;59937.7;11184.7
25;61443.9;-23926.0;60037.6;11205.9
26;61025.8;-24327.5;59636.4;11124.4
27;61171.2;-24180.7;59776.6;11152.1
28;60957.4;-24393.6;59571.3;11110.2
29;61136.5;-24214.5;59743.9;11145.1
30;61342.7;-24023.1;59940.9;11185.5
31;61025.5;-24328.0;59636.1;11124.2
32;61103.0;-24249.9;59707.9;11137.5
33;61024.1;-24323.4;59636.3;11124.3
34;60983.3;-24368.4;59594.9;11115.7
35;61031.2;-24322.6;59640.9;11124.8
36;61195.9;-24154.8;59797.9;11156.0
37;60911.9;-24442.5;59525.9;11100.0
38;61257.4;-24096.3;59859.5;11170.1
39;61645.9;-23742.0;60231.1;11242.9
40;61396.8;-23971.8;59991.7;11195.4
41;61158.3;-24197.4;59763.9;11148.2
42;60971.8;-24379.9;59583.2;11113.6
43;61007.4;-24341.0;59619.9;11121.6
44;61665.7;-23726.1;60248.2;11243.8
45;61223.5;-24134.3;59824.4;11158.9
46;61039.2;-24315.7;59649.3;11125.6
47;61249.1;-24105.2;59849.8;11167.9
48;61766.9;-23629.3;60346.7;11265.1
49;61232.0;-24124.0;59835.1;11161.8
50;61368.7;-24000.0;59965.1;11188.9
51;61284.3;-24067.2;59883.0;11178.0
52;61107.0;-24243.3;59714.6;11141.7
53;60902.7;-24448.8;59517.9;11099.4
54;61107.2;-24243.2;59714.7;11141.8
55;61155.5;-24198.6;59760.2;11147.7
56;61360.3;-24006.9;59955.9;11188.1
57;61427.4;-23944.3;60022.3;11200.1
58;61451.3;-23918.5;60043.7;11206.7
59;61277.4;-24074.7;59877.5;11176.5
60;61441.8;-23928.3;60037.0;11204.4
61;61007.1;-24344.6;59618.6;11121.3
62;61540.5;-23845.7;60130.4;11219.7
63;61340.0;-24025.8;59938.2;11185.0
64;61128.8;-24223.7;59734.7;11143.2
65;61333.2;-24029.6;59933.3;11184.3
66;61184.6;-24167.6;59788.5;11154.3
67;61496.8;-23879.6;60089.0;11215.2
68;61603.3;-23783.7;60192.1;11234.2
69;61793.5;-23600.0;60371.7;11273.4
70;60832.9;-24513.4;59449.6;11087.1
71;60815.7;-24529.7;59434.7;11084.6
72;61074.4;-24278.9;59681.7;11132.4
73;61237.3;-24117.8;59839.6;11164.9
74;61437.2;-23934.7;60030.7;11202.2
75;61287.7;-24064.0;59888.6;11178.3
76;60660.4;-24635.4;59281.9;11053.2
77;61121.6;-24225.2;59730.4;11143.0
78;61423.3;-23947.1;60017.9;11199.9
79;61259.1;-24095.8;59859.3;11169.9
80;61400.2;-23967.3;59997.4;11196.9
81;61150.9;-24203.5;59756.7;11147.4
82;61156.0;-24198.8;59761.6;11147.9
83;61248.3;-24105.6;59848.6;11166.7
84;61312.8;-24044.2;59910.2;11182.0
85;61252.4;-24101.3;59854.1;11168.1
86;61231.5;-24124.5;59835.0;11160.8
87;61033.5;-24319.3;59642.0;11124.8
88;61306.2;-24050.1;59904.0;11181.0
89;61232.5;-24124.8;59835.1;11161.8
90;61498.2;-23876.4;60089.0;11215.1
91;61524.9;-23854.1;60114.5;11218.1
92;61247.7;-24107.2;59848.6;11166.7
93;61101.8;-24246.4;59708.7;11140.2
94;61041.1;-24312.9;59649.2;11125.6
95;61313.3;-24044.1;59913.8;11182.4
96;61227.4;-24129.9;59828.4;11159.7
97;61110.4;-24239.5;59716.9;11141.9
98;61221.2;-24137.3;59824.1;11158.8
99;61043.8;-24308.7;59652.0;11127.1
100;61383.9;-23982.5;59982.1;11192.1
101;61090.6;-24260.9;59696.9;11136.0
102;61531.1;-23849.7;60120.4;11218.9
103;61308.8;-24047.9;59909.0;11181.8
104;61360.7;-24006.7;59957.2;11188.2
105;60915.0;-24438.5;59529.9;11101.8
106;61244.1;-24112.0;59843.0;11165.2
