CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;17130.9;-6840.3;16533.6;-548.7
2;15885.4;-6733.3;15291.5;-613.7
3;15927.1;-6748.5;15333.5;-612.7
4;15631.3;-6659.3;15036.2;-634.7
5;16706.4;-6861.8;16112.2;-569.7
6;14955.9;-6317.7;14353.6;-668.7
7;17195.6;-6825.0;16597.7;-539.6
8;15799.6;-6709.2;15205.4;-619.7
9;16403.9;-6847.9;15810.9;-589.7
10;16084.9;-6785.7;15491.6;-602.7
11;17037.1;-6852.8;16440.5;-556.7
12;15083.4;-6391.3;14482.7;-658.7
13;16040.9;-6778.0;15447.6;-607.7
14;16011.9;-6775.0;15418.6;-611.7
15;16855.3;-6862.9;16260.3;-562.7
16;15612.5;-6651.5;15017.2;-635.7
17;16127.8;-6797.7;15534.7;-602.7
18;15735.8;-6692.0;15141.3;-625.7
19;16243.7;-6833.0;15650.8;-605.7
20;16548.7;-6855.6;15955.1;-579.7
21;15611.5;-6649.9;15016.2;-634.7
22;16860.4;-6861.7;16265.4;-561.7
23;16726.4;-6863.0;16132.2;-568.7
24;16505.4;-6855.7;15912.0;-582.7
25;16726.4;-6864.6;16132.2;-569.7
26;15845.4;-6722.6;15251.4;-615.7
27;16153.8;-6800.4;15560.7;-598.7
28;15704.9;-6681.8;15110.3;-626.7
29;16071.0;-6782.9;15477.6;-604.7
30;16519.4;-6857.3;15926.0;-582.7
31;15839.4;-6721.0;15245.4;-615.7
32;16004.8;-6773.7;15411.6;-610.7
33;15844.4;-6721.7;15250.4;-615.7
34;15754.7;-6698.5;15160.3;-624.7
35;15855.3;-6724.7;15261.4;-613.7
36;16215.8;-6804.6;15622.8;-588.7
37;15604.6;-6647.6;15009.2;-635.7
38;16354.0;-6841.6;15760.9;-594.7
39;17150.1;-6835.9;16552.6;-545.6
40;16636.0;-6863.3;16042.1;-576.7
41;16116.8;-6792.4;15523.7;-600.7
42;15732.7;-6692.4;15138.3;-626.7
43;15809.5;-6715.4;15215.4;-620.7
44;17167.3;-6836.8;16569.6;-547.7
45;16250.7;-6834.6;15657.8;-605.7
46;15868.3;-6730.8;15274.4;-614.7
