CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;20733.0;-3012.6;19922.7;-367.5
2;14831.1;-1553.3;14016.3;-686.9
3;15042.0;-1888.9;14237.5;-670.7
4;13692.3;995.1;12797.2;-749.9
5;18672.2;-4097.6;17918.9;-473.6
7;21064.9;-2677.8;20239.0;-348.5
8;14458.8;-866.5;13622.9;-704.2
9;17222.0;-3904.8;16472.5;-554.7
10;15750.6;-2812.7;14973.2;-633.7
11;20283.5;-3395.6;19491.3;-392.6
13;15561.8;-2597.6;14778.0;-646.7
14;15408.1;-2406.9;14618.8;-655.7
15;19394.4;-3906.9;18628.5;-437.6
16;13624.8;1195.3;12723.1;-756.0
17;15948.9;-3021.4;15177.4;-623.7
18;14169.1;-247.3;13313.7;-722.5
19;16501.8;-3497.4;15742.9;-596.7
20;17916.0;-4092.7;17168.2;-513.6
21;13623.9;1200.4;12722.1;-754.0
22;19419.1;-3890.2;18652.5;-432.6
23;18766.5;-4084.1;18011.9;-468.6
24;17704.9;-4041.2;16957.0;-524.6
25;18765.5;-4084.4;18010.9;-468.6
26;14650.8;-1233.0;13826.1;-695.1
27;16072.9;-3132.1;15304.5;-612.7
28;14026.6;89.4;13160.5;-730.6
29;15700.5;-2749.8;14921.1;-634.7
30;17779.8;-4071.5;17032.0;-522.6
31;14629.8;-1192.9;13804.1;-693.1
32;15376.3;-2357.5;14585.8;-650.7
33;14638.3;-1211.2;13813.1;-694.1
34;14249.4;-426.8;13399.7;-717.4
35;14678.4;-1277.9;13855.2;-691.0
36;16359.5;-3374.8;15597.7;-592.7
37;13583.9;1321.7;12678.1;-758.0
38;17005.1;-3794.3;16253.3;-560.7
39;20831.4;-2920.3;20016.8;-363.5
40;18338.5;-4121.5;17588.6;-491.6
41;15897.2;-2971.9;15124.3;-628.7
42;14143.8;-194.0;13286.6;-726.5
43;14487.2;-922.5;13653.0;-703.2
44;20918.8;-2827.0;20099.8;-353.5
45;16525.4;-3514.7;15766.9;-595.7
46;14765.5;-1442.7;13947.2;-692.0
47;16889.3;-3732.7;16136.2;-566.7
48;22068.8;-1319.5;21180.8;-295.5
49;16704.6;-3628.2;15949.1;-580.7
50;18006.4;-4103.2;17258.3;-507.6
51;17172.7;-3876.8;16422.5;-555.7
52;15485.3;-2501.3;14698.9;-649.7
53;13524.8;1509.8;12613.0;-762.1
54;15493.9;-2515.0;14707.9;-648.7
55;15852.7;-2916.3;15078.3;-624.7
56;17923.0;-4096.7;17175.2;-515.6
57;18601.2;-4111.7;17848.8;-480.6
58;18843.5;-4072.8;18088.0;-465.6
59;17134.9;-3863.5;16384.5;-558.7
60;18724.8;-4091.6;17970.9;-470.6
61;14473.2;-891.4;13638.0;-703.2
62;19714.7;-3763.0;18940.8;-424.6
63;17734.0;-4047.1;16986.0;-523.6
64;15628.2;-2675.9;14847.1;-638.7
65;17670.9;-4032.7;16922.9;-526.6
66;16198.9;-3250.9;15433.6;-609.7
67;19382.2;-3911.7;18616.5;-438.6
68;20444.8;-3269.3;19646.4;-384.6
69;22315.3;-910.1;21408.0;-291.5
70;12927.0;3727.0;11941.4;-797.6
71;12820.0;4195.2;11818.3;-806.7
72;15101.5;-1979.8;14299.6;-669.7
73;16805.3;-3687.1;16051.2;-573.7
74;18698.3;-4100.0;17944.9;-474.6
75;17214.3;-3897.4;16464.5;-553.7
77;15600.5;-2637.4;14818.0;-640.7
78;18567.9;-4111.5;17815.8;-480.6
79;16988.3;-3785.3;16236.3;-561.7
80;18396.8;-4130.2;17646.6;-493.6
81;15818.7;-2884.8;15043.2;-630.7
82;15875.1;-2942.9;15101.3;-626.7
83;16873.5;-3725.1;16120.2;-568.7
84;17462.1;-3991.7;16713.8;-542.6
85;16911.0;-3747.7;16158.2;-567.7
86;16700.8;-3624.6;15945.1;-580.7
87;14682.2;-1284.5;13859.2;-691.0
88;17374.5;-3955.5;16625.7;-542.6
89;16708.7;-3627.0;15953.1;-578.7
90;19379.1;-3908.1;18613.5;-435.6
91;19569.9;-3826.9;18799.7;-427.6
92;16873.5;-3726.4;16120.2;-569.7
93;15424.7;-2422.6;14635.9;-652.7
94;14761.7;-1434.6;13943.2;-691.0
95;17494.0;-4003.2;16745.8;-542.6
96;16593.2;-3557.1;15836.0;-586.7
97;15509.5;-2531.1;14723.9;-645.7
98;16505.7;-3499.3;15746.9;-595.7
99;14807.4;-1513.4;13991.3;-688.9
100;18224.5;-4125.7;17475.5;-500.6
101;15243.4;-2183.1;14447.7;-660.7
102;19638.5;-3802.6;18866.7;-428.6
103;17446.0;-3983.9;16697.7;-540.6
104;17947.2;-4098.4;17199.2;-513.6
105;13637.7;1161.8;12737.1;-753.0
106;16836.8;-3712.5;16083.2;-575.7
107;18334.5;-4123.0;17584.6;-492.6
108;13981.0;200.2;13111.5;-732.7
109;15706.1;-2762.3;14927.1;-636.7
110;16477.2;-3480.0;15717.8;-597.7
111;12982.1;3510.1;12003.5;-792.6
112;17213.3;-3897.1;16463.5;-553.7
113;18617.4;-4106.2;17864.8;-477.6
114;14211.1;-339.1;13358.7;-717.5
115;17304.7;-3930.5;16555.6;-545.6
116;13124.2;2946.1;12164.6;-786.5
117;16290.9;-3325.1;15527.7;-600.7
118;12421.8;6145.2;11360.9;-830.8
119;19358.6;-3920.4;18593.5;-438.6
120;17459.0;-3990.7;16710.8;-542.6
121;16325.1;-3352.5;15562.7;-598.7
122;14420.2;-792.9;13581.9;-709.3
123;19770.5;-3725.3;18994.8;-417.6
124;21687.1;-1903.3;20825.5;-318.5
125;11912.7;10363.4;10724.3;-863.0
126;19667.6;-3772.6;18894.7;-417.6
127;20739.4;-3002.5;19928.7;-365.5
128;17272.0;-3917.8;16522.6;-549.7
129;13388.5;1961.1;12461.9;-768.2
130;18667.1;-4102.4;17913.8;-476.6
131;15924.7;-2994.6;15152.3;-624.7
132;14848.5;-1574.0;14034.3;-681.9
133;13316.5;2208.8;12381.8;-772.3
134;17829.7;-4081.4;17082.1;-518.6
135;18475.7;-4118.7;17724.7;-483.6
136;14796.9;-1495.5;13980.3;-688.9
137;17755.0;-4051.9;17007.0;-522.6
138;13520.3;1524.1;12608.0;-763.1
139;18503.9;-4114.2;17752.7;-479.6
140;16511.6;-3500.2;15752.9;-592.7
141;15910.9;-2982.6;15138.3;-626.7
142;16132.5;-3186.7;15365.5;-609.7
143;18682.3;-4096.9;17928.9;-473.6
144;18365.5;-4123.9;17615.6;-490.6
145;17776.7;-4071.5;17029.0;-522.6
146;16752.0;-3663.7;15997.1;-582.7
147;16593.2;-3557.1;15836.0;-586.7
148;18008.3;-4102.1;17260.3;-506.6
149;16998.1;-3791.8;16246.3;-561.7
150;18182.4;-4119.1;17433.4;-501.6
151;15592.7;-2634.9;14810.0;-644.7
153;19131.8;-3993.0;18371.3;-446.6
154;22316.5;-901.7;21409.0;-287.5
155;17545.8;-4013.0;16797.8;-534.6
156;16133.4;-3187.9;15366.5;-609.7
157;16035.8;-3094.8;15266.4;-611.7
158;16085.6;-3145.1;15317.5;-612.7
159;16437.9;-3450.5;15677.8;-600.7
160;13574.8;1352.8;12668.1;-756.0
161;15069.7;-1935.6;14266.5;-672.7
162;13874.8;482.1;12996.4;-735.8
163;17041.6;-3817.3;16290.4;-561.7
164;15632.1;-2681.4;14851.1;-639.7
165;17690.9;-4040.6;16943.0;-527.6
166;15944.1;-3014.4;15172.3;-622.7
167;18996.0;-4044.4;18238.1;-461.6
168;16948.5;-3772.7;16196.3;-568.7
169;22327.4;-881.5;21419.0;-285.5
171;14741.7;-1398.0;13922.2;-691.0
172;18766.5;-4084.1;18011.9;-468.6
173;23316.1;1255.5;22309.6;-237.5
174;15753.6;-2814.0;14976.2;-633.7
175;16505.7;-3499.3;15746.9;-595.7
176;15811.8;-2883.2;15036.2;-634.7
177;19927.1;-3637.4;19147.0;-409.6
178;15653.8;-2699.6;14873.1;-637.7
179;18174.3;-4119.2;17425.4;-501.6
180;15567.6;-2601.5;14784.0;-644.7
181;13216.8;2579.4;12269.7;-778.4
182;17210.2;-3896.2;16460.5;-553.7
183;17706.9;-4042.4;16959.0;-525.6
184;19827.7;-3700.1;19050.9;-413.6
185;16104.1;-3165.5;15336.5;-613.7
186;14814.8;-1527.2;13999.3;-687.9
187;17865.6;-4089.6;17118.1;-516.6
188;17015.9;-3803.8;16264.4;-561.7
189;17125.0;-3854.3;16374.4;-556.7
190;16206.6;-3261.3;15441.6;-609.7
191;19466.1;-3872.5;18698.6;-428.6
192;17354.6;-3941.2;16605.7;-538.6
193;21510.4;-2134.9;20659.4;-327.5
194;19332.9;-3929.7;18568.4;-438.6
195;18122.8;-4124.0;17374.4;-507.6
196;12396.7;6298.8;11330.9;-830.8
197;17968.2;-4103.7;17220.2;-514.6
198;17486.0;-4000.5;16737.8;-542.6
199;18525.1;-4125.6;17773.7;-488.6
200;19151.1;-3993.7;18390.3;-448.6
201;15361.8;-2340.5;14570.8;-652.7
202;18560.8;-4110.2;17808.8;-479.6
203;14954.1;-1752.9;14145.4;-678.8
204;21657.1;-1947.4;20797.5;-321.5
205;13081.0;3121.7;12115.6;-783.5
206;12107.6;8328.4;10980.5;-847.8
207;12344.1;6614.8;11268.8;-834.8
208;14138.0;-186.1;13280.6;-728.5
209;13582.2;1331.4;12676.1;-756.0
210;21659.3;-1941.7;20799.5;-320.5
211;15549.1;-2580.2;14765.0;-644.7
212;13052.2;3222.7;12083.5;-788.5
213;19336.9;-3929.8;18572.5;-438.6
214;14894.1;-1655.0;14082.4;-680.9
215;13300.3;2264.3;12363.8;-773.3
216;18697.3;-4100.0;17943.9;-474.6
217;18026.5;-4107.5;17278.3;-508.6
218;15276.3;-2224.0;14481.7;-658.7
219;20133.0;-3492.2;19346.2;-390.6
220;16724.4;-3638.3;15969.1;-577.7
221;20708.9;-3033.1;19899.7;-366.5
222;17704.9;-4041.2;16957.0;-524.6
223;20551.1;-3173.4;19748.5;-373.6
224;16678.8;-3613.0;15923.0;-580.7
225;13341.2;2136.2;12408.8;-766.2
226;23083.4;674.5;22103.6;-253.5
227;14998.2;-1818.0;14191.5;-673.8
228;15878.8;-2950.0;15105.3;-627.7
229;14608.1;-1152.3;13781.1;-694.1
230;15866.2;-2935.6;15092.3;-627.7
231;17023.7;-3807.5;16272.4;-560.7
232;16918.8;-3753.4;16166.3;-566.7
233;18127.7;-4124.8;17379.4;-507.6
234;21194.5;-2541.6;20362.1;-346.5
235;16080.7;-3139.8;15312.5;-612.7
236;13307.6;2241.3;12371.8;-772.3
237;13428.4;1835.8;12505.9;-762.2
238;14694.5;-1307.8;13872.2;-690.0
239;12292.1;6950.5;11206.7;-835.8
240;18562.8;-4110.3;17810.8;-479.6
241;15116.8;-2003.9;14315.6;-669.7
242;15589.7;-2630.2;14807.0;-643.7
243;16386.0;-3392.7;15624.8;-588.7
244;12927.0;3725.1;11941.4;-798.6
245;14207.5;-330.9;13354.7;-719.5
246;18161.1;-4124.7;17412.4;-504.6
247;18008.3;-4102.1;17260.3;-506.6
248;15257.1;-2194.4;14461.7;-657.7
249;21251.8;-2470.4;20416.1;-344.5
250;13135.6;2899.9;12177.6;-787.4
251;15507.6;-2531.1;14721.9;-648.7
252;15795.3;-2864.6;15019.2;-634.7
254;21602.9;-2015.4;20746.4;-322.5
255;17346.6;-3940.9;16597.7;-539.6
256;13759.9;795.1;12871.3;-745.9
257;21927.8;-1540.6;21049.7;-303.5
258;17921.0;-4096.2;17173.2;-515.6
259;17512.8;-4004.0;16764.8;-536.6
260;14840.6;-1569.8;14026.3;-685.9
261;16670.1;-3606.1;15914.0;-581.7
262;12627.7;5077.0;11599.1;-812.9
263;18485.8;-4117.5;17734.7;-482.6
264;15428.6;-2427.4;14639.9;-652.7
265;16738.1;-3649.2;15983.1;-578.7
266;19575.8;-3830.1;18805.7;-429.6
267;17132.8;-3862.9;16382.5;-558.7
268;17075.4;-3827.9;16324.4;-555.7
269;17109.2;-3847.0;16358.4;-557.7
270;14522.1;-992.0;13690.0;-703.2
271;18592.2;-4111.3;17839.8;-480.6
272;20509.1;-3214.5;19708.5;-377.6
273;18388.9;-4124.3;17638.6;-490.6
274;18723.8;-4092.0;17969.9;-470.6
275;14169.1;-247.3;13313.7;-722.5
276;14190.6;-298.2;13336.7;-722.5
277;12823.6;4183.4;11822.3;-804.7
278;19656.3;-3784.2;18883.7;-422.6
279;15738.9;-2800.1;14961.2;-633.7
280;20114.3;-3513.6;19328.1;-398.6
281;14402.5;-750.9;13562.9;-708.3
282;15269.6;-2210.8;14474.7;-656.7
283;16637.8;-3583.7;15881.0;-584.7
284;18824.3;-4077.9;18069.0;-468.6
285;16547.2;-3518.6;15788.9;-587.7
286;16939.6;-3767.6;16187.3;-569.7
287;16436.0;-3451.3;15675.8;-602.7
288;16854.6;-3719.8;16101.2;-571.7
289;13587.5;1309.6;12682.1;-757.0
290;16600.1;-3558.3;15843.0;-583.7
291;15910.9;-2982.6;15138.3;-626.7
292;16241.1;-3284.3;15476.6;-605.7
293;17681.9;-4035.6;16934.0;-526.6
294;14658.4;-1244.5;13834.1;-694.1
295;16173.3;-3231.1;15407.6;-610.7
296;15630.2;-2677.9;14849.1;-638.7
297;17480.1;-4001.3;16731.8;-545.6
298;18454.6;-4117.3;17703.7;-483.6
299;13975.3;210.8;13105.5;-733.7
300;17922.0;-4096.4;17174.2;-515.6
301;21967.5;-1483.7;21086.7;-303.5
302;12752.8;4492.1;11742.2;-805.8
303;14285.1;-504.6;13437.8;-716.4
304;14159.8;-225.7;13303.7;-722.5
305;15670.2;-2719.0;14890.1;-636.7
306;20730.8;-3016.8;19920.7;-368.5
307;16427.0;-3447.9;15666.8;-604.7
308;14624.0;-1184.1;13798.1;-694.1
309;18018.5;-4105.1;17270.3;-508.6
310;14858.1;-1591.1;14044.3;-682.9
311;19361.7;-3919.5;18596.5;-438.6
312;17184.8;-3883.0;16434.5;-557.7
313;20087.1;-3540.0;19302.1;-403.6
314;14705.7;-1331.5;13884.2;-690.0
315;24891.0;6522.8;23637.2;-171.4
316;18561.8;-4110.2;17809.8;-479.6
317;18113.6;-4121.1;17365.3;-504.6
318;16257.7;-3292.1;15493.6;-599.7
319;14545.4;-1042.0;13715.0;-702.2
320;14190.6;-298.2;13336.7;-722.5
321;16037.7;-3096.9;15268.4;-611.7
322;14365.8;-679.4;13523.9;-712.3
323;17129.9;-3859.4;16379.5;-557.7
324;14298.0;-540.4;13451.8;-718.4
325;18018.5;-4103.7;17270.3;-507.6
326;18910.8;-4058.8;18154.1;-463.6
327;14597.5;-1137.4;13770.1;-697.1
328;19550.2;-3845.2;18780.6;-433.6
329;15779.8;-2843.6;15003.2;-632.7
330;19451.1;-3875.9;18683.6;-430.6
331;17536.7;-4011.4;16788.8;-534.6
332;19358.6;-3920.4;18593.5;-438.6
333;13874.8;482.1;12996.4;-735.8
334;16115.7;-3180.4;15348.5;-615.7
335;20255.4;-3415.6;19464.3;-392.6
336;14813.9;-1525.1;13998.3;-687.9
341;15334.0;-2298.6;14541.8;-651.7
342;19781.7;-3719.0;19005.8;-414.6
343;15259.8;-2200.8;14464.7;-657.7
344;17238.0;-3906.6;16488.5;-550.7
