CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;61136.4;-23308.9;59576.3;11518.9
2;59058.7;-25243.6;57602.4;11123.4
3;59156.4;-24976.9;57683.5;11137.0
4;58622.7;-25820.8;57191.0;11042.5
5;60447.0;-23794.2;58916.8;11385.3
6;57516.9;-27181.1;56103.4;10828.0
7;61244.0;-23271.9;59681.4;11538.3
8;58923.9;-25280.8;57465.6;11097.9
9;59925.1;-24313.9;58424.8;11285.6
10;59393.3;-24828.3;57917.9;11187.1
11;60985.0;-23505.0;59437.8;11485.6
12;57723.9;-27195.0;56322.6;10866.4
13;59316.1;-24984.5;57849.7;11175.6
14;59272.5;-24935.1;57801.0;11165.9
15;60681.1;-23754.3;59150.3;11430.1
16;58607.3;-25674.4;57165.0;11036.1
17;59460.9;-24826.6;57987.6;11200.0
18;58801.8;-25593.4;57361.4;11075.3
19;59671.9;-24563.5;58185.1;11240.9
20;60157.9;-24161.6;58652.1;11334.2
21;58608.9;-25652.4;57164.8;11035.0
22;60694.4;-23701.5;59159.7;11432.1
23;60467.0;-23912.9;58946.5;11392.5
24;60089.1;-24158.3;58581.4;11320.0
25;60469.8;-23876.0;58946.4;11392.5
26;58998.8;-25299.9;57544.0;11107.9
27;59513.0;-24732.0;58034.4;11207.4
28;58765.7;-25452.9;57313.7;11065.9
29;59376.4;-24802.1;57898.4;11182.4
30;60109.6;-24197.0;58605.1;11322.4
31;58992.7;-25301.3;57537.8;11107.3
32;59247.3;-25191.4;57793.2;11161.8
33;59011.5;-25090.9;57541.5;11107.6
34;58840.4;-25479.8;57393.3;11081.3
35;59003.7;-25335.0;57551.8;11108.9
36;59593.2;-24778.3;58120.6;11229.0
37;58591.0;-25785.4;57155.3;11032.5
38;59854.3;-24394.4;58358.3;11271.1
39;61174.4;-23312.3;59614.4;11521.9
40;60314.1;-24060.8;58802.9;11361.3
41;59446.1;-24822.3;57971.9;11197.3
42;58798.1;-25568.6;57355.9;11074.5
43;58939.4;-25212.0;57476.7;11100.1
44;61194.0;-23387.6;59639.3;11526.6
45;59665.7;-24714.2;58190.3;11245.7
46;59043.9;-25241.5;57586.7;11119.2
47;59803.5;-24537.5;58317.4;11265.1
48;61595.3;-22934.2;60009.2;11603.9
49;59742.4;-24495.2;58251.8;11252.9
50;60192.0;-24130.7;58684.6;11342.3
51;59901.2;-24469.5;58412.3;11283.9
52;59290.3;-24975.9;57822.5;11171.8
53;58575.4;-25733.8;57135.4;11030.2
54;59290.1;-24996.9;57823.9;11172.1
55;59421.7;-24899.7;57952.5;11194.6
56;60154.0;-24234.3;58653.6;11335.5
57;60411.2;-23904.0;58889.4;11383.0
58;60496.1;-23905.5;58975.3;11397.3
59;59898.0;-24422.2;58405.3;11281.8
60;60469.1;-23772.1;58937.4;11388.1
61;58922.6;-25352.7;57469.6;11098.5
62;60794.0;-23620.6;59254.3;11453.6
63;60095.2;-24214.3;58591.8;11320.7
64;59336.1;-24981.7;57870.1;11178.8
65;60091.1;-24073.9;58576.5;11317.8
66;59550.3;-24744.2;58073.9;11216.6
67;60684.5;-23677.5;59148.0;11429.9
68;61047.5;-23316.2;59486.8;11496.6
69;61666.8;-22892.9;60077.8;11616.3
70;58334.6;-26132.4;56908.7;10985.6
71;58297.5;-26058.7;56865.0;10977.4
72;59164.8;-25201.4;57708.8;11142.1
73;59775.9;-24498.9;58286.2;11258.6
74;60447.4;-23923.0;58927.2;11387.3
75;59922.1;-24309.1;58421.4;11285.3
76;57760.0;-27064.3;56354.9;10872.0
77;59349.6;-24712.7;57864.0;11178.0
78;60399.7;-23946.8;58881.0;11382.1
79;59839.2;-24507.4;58351.8;11270.7
80;60343.3;-23855.5;58816.5;11366.1
81;59414.9;-24862.5;57942.7;11192.4
82;59434.9;-24851.5;57962.7;11196.4
83;59795.4;-24556.4;58310.8;11264.8
84;59998.3;-24391.9;58506.0;11303.6
85;59813.3;-24459.7;58321.4;11265.8
86;59745.8;-24449.7;58251.6;11252.8
87;58998.7;-25409.7;57551.9;11108.9
88;59973.8;-24413.4;58482.7;11299.9
89;59740.2;-24527.0;58252.0;11253.1
90;60676.1;-23747.8;59144.7;11429.8
91;60741.4;-23692.5;59206.5;11443.9
92;59794.4;-24540.9;58308.6;11264.8
93;59273.5;-25031.6;57809.3;11168.8
94;59033.5;-25370.6;57585.5;11119.1
95;60033.3;-24159.2;58523.8;11305.9
96;59692.5;-24663.3;58213.9;11249.1
97;59293.9;-25022.2;57829.7;11173.6
98;59668.9;-24604.0;58185.3;11243.0
99;59045.8;-25343.6;57596.2;11120.7
100;60281.3;-23889.7;58756.2;11353.4
101;59205.4;-25186.5;57749.1;11153.3
102;60762.6;-23675.9;59226.8;11449.1
103;60007.8;-24226.2;58503.1;11303.1
104;60161.1;-24176.6;58656.5;11336.1
105;58610.5;-25696.0;57169.7;11036.5
106;59775.1;-24673.5;58298.5;11261.2
107;60307.4;-24137.3;58801.7;11361.2
