CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;19894.2;-4627.9;19246.1;-402.6
2;14868.8;-5312.9;14271.5;-672.7
3;15050.4;-5421.7;14455.7;-658.7
4;13863.8;-4431.5;13243.6;-725.6
5;18156.8;-5640.7;17553.5;-492.6
6;11284.6;815.8;10511.1;-872.2
7;20168.7;-4386.4;19510.3;-393.6
8;14540.5;-5073.7;13937.2;-693.0
9;16930.8;-5910.9;16341.4;-559.7
10;15664.7;-5715.8;15076.3;-624.7
11;19518.2;-4928.3;18882.7;-421.6
12;11776.8;-734.3;11049.6;-845.8
13;15501.0;-5649.4;14911.1;-634.7
14;15369.0;-5596.8;14778.0;-646.7
15;18767.2;-5397.8;18152.1;-463.6
16;13804.6;-4366.6;13182.5;-729.6
17;15836.1;-5766.7;15248.4;-615.7
18;14284.9;-4852.9;13676.0;-703.2
19;16312.6;-5890.1;15725.9;-594.7
20;17525.7;-5808.9;16930.0;-526.6
21;13802.7;-4362.7;13180.5;-728.6
22;18795.7;-5385.1;18180.1;-461.6
23;18244.2;-5618.0;17639.6;-491.6
24;17338.4;-5858.4;16744.8;-543.6
25;18242.1;-5617.7;17637.6;-490.6
26;14710.4;-5202.3;14110.4;-680.8
27;15947.7;-5812.1;15360.5;-612.7
28;14159.0;-4734.1;13546.9;-709.3
29;15627.0;-5710.0;15038.2;-634.7
30;17403.1;-5840.4;16808.8;-534.6
31;14692.6;-5190.3;14092.4;-681.9
32;15339.1;-5580.1;14748.0;-643.7
33;14706.4;-5198.3;14106.4;-679.8
34;14358.3;-4917.0;13751.1;-698.1
35;14734.1;-5215.0;14134.4;-676.8
36;16189.4;-5857.7;15602.7;-590.7
37;13767.6;-4326.9;13144.5;-732.6
38;16743.4;-5917.2;16155.2;-568.7
39;19977.2;-4556.3;19326.1;-398.6
40;17882.7;-5717.8;17283.3;-507.6
41;15791.4;-5752.2;15203.4;-619.7
42;14262.5;-4830.7;13653.0;-703.2
43;14570.0;-5094.0;13967.3;-689.0
44;20051.2;-4486.1;19397.2;-392.6
45;16332.7;-5895.9;15745.9;-596.7
46;14809.9;-5266.8;14211.5;-672.8
47;16639.9;-5915.6;16052.2;-573.7
48;21000.0;-3456.0;20304.0;-345.5
49;16481.1;-5910.3;15894.0;-585.7
50;17601.5;-5790.2;17005.0;-522.6
51;16886.5;-5912.7;16297.4;-560.7
52;15441.1;-5629.9;14851.1;-639.7
53;13708.6;-4253.1;13083.5;-733.7
54;15446.1;-5628.7;14856.1;-637.7
55;15757.4;-5745.0;15169.3;-623.7
56;17533.7;-5810.1;16938.0;-527.6
57;18100.7;-5663.3;17498.5;-498.6
58;18304.4;-5589.2;17698.7;-482.6
59;16853.2;-5913.6;16264.3;-561.7
60;18207.5;-5627.2;17603.6;-490.6
61;14554.4;-5084.3;13951.2;-693.0
62;19041.0;-5248.7;18419.3;-447.6
63;17368.7;-5847.9;16774.8;-537.6
64;15558.4;-5679.4;14969.2;-634.7
65;17312.0;-5862.2;16718.8;-543.6
66;16047.5;-5837.2;15460.6;-607.7
67;18761.1;-5399.3;18146.1;-462.6
68;19649.6;-4828.0;19009.9;-414.6
69;21199.6;-3196.8;20493.2;-336.5
70;13171.3;-3539.0;12525.9;-764.2
71;13066.6;-3378.8;12416.8;-767.2
72;15100.7;-5448.6;14506.7;-653.7
73;16572.5;-5914.5;15985.1;-578.7
74;18182.2;-5634.4;17578.5;-492.6
75;16920.7;-5909.1;16331.4;-557.7
76;11852.1;-933.7;11130.7;-841.8
77;15539.6;-5667.8;14950.1;-633.7
78;18074.2;-5673.0;17472.4;-501.6
79;16730.3;-5912.4;16142.2;-565.7
80;17927.0;-5709.4;17327.3;-505.6
81;15725.4;-5744.8;15137.3;-627.7
82;15772.3;-5746.7;15184.4;-619.7
83;16630.7;-5917.8;16043.1;-575.7
84;17134.8;-5888.0;16543.6;-546.7
85;16662.9;-5921.5;16075.2;-575.7
86;16479.1;-5910.7;15892.0;-586.7
87;14736.1;-5217.0;14136.4;-677.8
88;17058.0;-5901.7;16467.5;-554.7
89;16487.0;-5912.2;15900.0;-585.7
90;18757.9;-5403.4;18143.1;-464.6
91;18911.8;-5317.8;18293.2;-452.6
92;16629.7;-5918.8;16042.1;-576.7
93;15387.8;-5603.5;14797.0;-643.7
94;14808.9;-5267.7;14210.5;-673.8
95;17162.3;-5877.3;16570.6;-547.7
96;16391.7;-5898.1;15804.9;-587.7
97;15458.2;-5634.7;14868.1;-638.7
98;16315.6;-5889.8;15728.9;-593.7
99;14850.2;-5299.3;14252.5;-673.7
100;17780.5;-5745.3;17182.2;-514.6
101;15227.3;-5522.8;14634.9;-651.7
102;18974.3;-5281.7;18354.3;-447.6
103;17116.8;-5889.2;16525.6;-548.7
104;17545.9;-5803.3;16950.0;-524.6
105;13820.2;-4381.2;13198.6;-726.6
106;16593.6;-5922.2;16006.1;-582.7
107;17877.6;-5719.7;17278.3;-508.6
108;14120.8;-4697.7;13507.8;-711.3
109;15628.9;-5708.0;15040.2;-631.7
110;16291.4;-5891.0;15704.8;-598.7
111;13220.0;-3615.7;12577.0;-763.1
112;16920.7;-5910.6;16331.4;-558.7
113;18116.1;-5653.9;17513.5;-495.6
114;14327.8;-4896.2;13720.0;-703.2
115;17001.6;-5906.7;16411.5;-558.7
116;13352.0;-3802.5;12714.1;-757.0
117;16130.5;-5851.8;15543.7;-599.7
118;12701.7;-2777.5;12034.5;-792.6
119;18737.4;-5412.5;18123.0;-464.6
120;17132.8;-5889.3;16541.6;-548.7
121;16164.5;-5859.7;15577.7;-598.7
122;14511.2;-5047.1;13907.2;-692.0
123;19085.9;-5233.0;18463.4;-450.6
124;20688.6;-3832.6;20007.8;-362.5
125;12191.3;-1748.7;11494.0;-819.8
126;18998.9;-5268.7;18378.3;-445.6
127;19902.5;-4622.4;19254.1;-403.6
128;16972.1;-5909.8;16382.5;-558.7
129;13590.5;-4112.4;12961.3;-742.8
130;18151.7;-5642.8;17548.5;-493.6
131;15818.1;-5757.3;15230.4;-613.7
132;14883.7;-5318.0;14286.5;-668.7
133;13522.7;-4030.0;12891.3;-747.8
134;17451.9;-5831.2;16856.9;-535.6
135;17997.0;-5695.8;17396.4;-506.6
