CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;19332.9;-3929.7;18568.4;-438.6
2;15320.4;-2283.3;14527.8;-652.7
3;15463.4;-2470.4;14675.9;-650.7
4;14522.1;-994.2;13690.0;-704.2
5;17944.2;-4097.3;17196.2;-513.6
6;12517.1;5628.0;11472.0;-820.8
7;19551.2;-3843.3;18781.6;-432.6
8;15058.3;-1919.5;14254.5;-674.7
9;16960.5;-3779.1;16208.3;-568.7
10;15950.9;-3019.1;15179.4;-620.7
11;19031.8;-4029.2;18273.2;-456.6
12;12896.0;3865.9;11905.4;-799.7
13;15822.5;-2889.2;15047.2;-629.7
14;15714.7;-2775.1;14936.1;-638.7
15;18430.3;-4119.9;17679.6;-486.6
16;14476.9;-900.0;13642.0;-703.2
17;16086.5;-3146.6;15318.5;-612.7
18;14856.0;-1589.6;14042.3;-682.9
19;16466.2;-3473.7;15706.8;-598.7
20;17431.1;-3978.9;16682.7;-541.6
21;14475.0;-895.7;13640.0;-703.2
22;18446.6;-4114.5;17695.7;-482.6
23;18006.3;-4104.4;17258.3;-508.6
24;17287.0;-3923.7;16537.6;-549.7
25;18005.4;-4104.0;17257.3;-508.6
26;15193.6;-2112.8;14395.6;-665.7
27;16176.1;-3236.0;15410.6;-611.7
28;14759.9;-1429.8;13941.2;-691.0
29;15915.9;-2988.9;15143.3;-627.7
30;17336.6;-3943.2;16587.6;-544.6
31;15180.1;-2097.4;14381.6;-668.7
32;15690.7;-2739.1;14911.1;-634.7
33;15187.8;-2104.7;14389.6;-665.7
34;14916.8;-1693.5;14106.4;-679.8
35;15210.8;-2131.6;14413.7;-659.7
36;16368.3;-3378.5;15606.8;-589.7
37;14447.7;-843.4;13610.9;-706.3
38;16805.3;-3687.1;16051.2;-573.7
39;19397.5;-3906.1;18631.5;-437.6
40;17718.9;-4046.9;16971.0;-526.6
41;16051.4;-3116.1;15282.5;-616.7
42;14840.6;-1568.2;14026.3;-684.9
43;15082.1;-1953.4;14279.5;-670.7
44;19458.0;-3876.1;18690.6;-430.6
45;16483.1;-3480.5;15723.9;-594.7
46;15276.3;-2222.4;14481.7;-657.7
47;16730.4;-3639.1;15975.1;-576.7
48;20215.9;-3443.3;19426.2;-393.6
49;16604.1;-3559.8;15847.0;-583.7
50;17488.9;-4003.7;16740.8;-543.6
51;16926.7;-3760.2;16174.3;-568.7
52;15771.1;-2832.7;14994.2;-632.7
53;14403.5;-752.5;13563.9;-708.3
54;15773.9;-2837.5;14997.2;-632.7
55;16025.0;-3087.0;15255.4;-614.7
56;17441.0;-3983.2;16692.7;-541.6
57;17895.8;-4093.4;17148.2;-515.6
58;18061.6;-4111.4;17313.3;-506.6
59;16902.1;-3743.2;16149.2;-567.7
60;17976.2;-4105.1;17228.2;-513.6
61;15072.5;-1938.5;14269.5;-670.7
62;18647.7;-4102.7;17894.8;-475.6
63;17304.7;-3930.5;16555.6;-545.6
64;15865.2;-2934.8;15091.3;-627.7
65;17262.9;-3919.8;16513.6;-552.7
66;16255.7;-3292.5;15491.6;-600.7
67;18428.3;-4121.2;17677.6;-487.6
68;19134.8;-3993.3;18374.3;-446.6
69;20378.1;-3320.0;19582.4;-384.6
70;13975.3;210.8;13105.5;-733.7
71;13897.7;416.1;13021.4;-735.7
72;15506.6;-2530.8;14720.9;-649.7
73;16678.8;-3613.0;15923.0;-580.7
74;17965.2;-4102.6;17217.2;-513.6
75;16954.4;-3775.5;16202.3;-567.7
76;12956.6;3612.4;11974.4;-794.6
77;15852.7;-2916.3;15078.3;-624.7
78;17873.7;-4092.8;17126.1;-518.6
79;16799.3;-3687.2;16045.2;-575.7
80;17755.1;-4047.5;17007.0;-520.6
81;16001.6;-3063.2;15231.4;-614.7
82;16035.8;-3097.1;15266.4;-613.7
83;16717.6;-3630.3;15962.1;-576.7
84;17123.1;-3852.7;16372.4;-556.7
85;16745.0;-3657.9;15990.1;-581.7
86;16602.1;-3559.1;15845.0;-583.7
87;15210.8;-2131.6;14413.7;-659.7
88;17067.4;-3829.9;16316.4;-560.7
89;16607.2;-3559.7;15850.0;-583.7
90;18425.2;-4120.3;17674.6;-486.6
91;18546.5;-4109.4;17794.7;-477.6
92;16716.6;-3631.4;15961.1;-577.7
93;15730.4;-2786.4;14952.2;-633.7
94;15270.5;-2213.0;14475.7;-656.7
95;17144.8;-3866.3;16394.5;-557.7
96;16530.3;-3518.3;15771.9;-594.7
97;15785.7;-2853.3;15009.2;-635.7
98;16468.2;-3475.0;15708.8;-598.7
99;15303.2;-2258.3;14509.8;-653.7
100;17642.9;-4022.7;16894.9;-525.6
101;15603.3;-2642.7;14821.0;-640.7
