CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
10;96776.2;-13777.6;93483.8;23004.7
100;100451.5;-8418.0;96864.3;23893.7
1000;97058.5;-13247.9;93703.0;23057.9
101;96053.6;-14510.1;92771.9;22824.5
103;99297.8;-10431.2;95804.3;23613.6
104;100119.9;-8878.2;96485.8;23803.7
106;98451.8;-11377.2;94976.9;23399.2
107;100721.1;-7770.5;97017.6;23933.5
108;94114.3;-17670.3;90971.3;22346.8
109;96722.1;-13819.6;93427.0;22991.1
110;97887.7;-12317.5;94496.0;23274.9
112;98986.5;-10804.2;95498.0;23528.6
113;101071.0;-7349.8;97384.5;24031.4
114;94446.4;-17149.3;91308.4;22434.6
115;99144.1;-10501.1;95625.5;23564.1
117;97614.2;-12692.1;94249.8;23215.5
119;102286.3;-3974.3;98371.6;24294.5
120;99308.2;-10426.5;95823.3;23621.1
121;97656.5;-12687.5;94300.8;23223.9
122;94791.8;-16391.5;91603.3;22508.3
128;99056.6;-10766.9;95580.2;23552.3
13;96542.5;-13881.8;93226.1;22931.7
130;101116.4;-7274.7;97453.4;24049.0
131;97079.4;-13260.0;93729.3;23063.8
132;95427.7;-15599.3;92219.9;22670.8
134;99961.9;-9151.0;96344.1;23763.6
135;100919.5;-7478.4;97208.5;23985.8
136;95378.5;-15510.7;92148.1;22654.9
137;99764.2;-9730.0;96236.7;23739.2
139;100964.1;-7325.2;97235.0;23990.4
14;96249.2;-14452.8;93000.8;22880.6
140;97973.4;-12051.7;94542.9;23285.3
141;97001.7;-13520.1;93705.1;23058.0
142;97366.9;-12919.7;94001.0;23143.3
143;101151.9;-7221.2;97480.3;24057.5
144;100654.3;-8101.6;97044.3;23940.2
145;99883.4;-9250.7;96270.3;23745.7
146;98318.0;-11570.0;94856.7;23371.7
147;98093.4;-11878.4;94651.4;23318.1
148;100180.7;-8922.2;96568.3;23820.7
149;98690.7;-11057.5;95196.3;23454.1
15;102343.7;-3737.6;98418.6;24306.7
150;100485.0;-8215.1;96809.6;23884.4
151;96589.7;-13821.5;93269.0;22940.8
153;101898.2;-5261.9;98067.3;24216.7
155;99523.9;-9829.4;95950.2;23655.5
156;97389.0;-12809.2;94006.3;23147.8
157;97239.1;-13004.0;93868.3;23107.2
158;97279.6;-13036.2;93922.1;23122.8
159;97868.7;-12180.7;94445.8;23264.1
161;95731.2;-15221.5;92524.0;22756.8
162;93943.3;-18048.2;90811.4;22310.7
163;98727.2;-11146.4;95257.4;23470.9
164;96587.8;-14031.4;93318.0;22959.2
165;99734.6;-9504.0;96140.1;23710.0
166;97113.0;-13175.7;93752.7;23071.8
167;101706.5;-5694.4;97885.7;24161.8
168;98613.4;-11155.7;95125.6;23440.4
17;97111.6;-13192.4;93754.2;23072.6
171;95284.6;-15640.1;92060.4;22631.7
172;101270.0;-6921.2;97591.7;24081.3
174;96827.6;-13525.4;93489.0;23004.9
175;97935.7;-12207.0;94529.3;23283.4
176;96860.9;-13669.7;93561.1;23026.2
178;96654.2;-13826.1;93347.2;22969.3
179;100430.2;-8507.7;96799.1;23881.7
18;94402.9;-17030.4;91239.5;22417.8
180;96552.4;-13862.8;93233.8;22932.6
182;99013.2;-10602.1;95489.7;23528.1
183;99741.8;-9642.1;96175.5;23722.3
185;97345.4;-12868.8;93966.0;23134.6
186;95407.6;-15473.9;92175.6;22661.1
187;99928.6;-9485.4;96385.3;23773.1
188;98708.7;-11140.2;95233.8;23464.5
189;98895.7;-10767.9;95382.6;23499.4
19;97914.1;-12305.1;94527.0;23282.9
190;97503.1;-12670.4;94111.3;23172.5
192;99232.6;-10266.3;95687.0;23584.6
194;102168.0;-4566.5;98323.0;24281.8
195;100317.9;-8791.4;96726.5;23856.9
197;100151.6;-8823.2;96514.4;23811.2
198;99431.0;-9971.5;95866.4;23631.5
199;100997.2;-7252.4;97263.6;23999.8
2;95429.1;-15470.0;92200.0;22667.1
20;100076.5;-8960.1;96448.9;23799.8
200;101916.0;-5248.7;98089.2;24220.2
201;96186.1;-14546.1;92942.8;22867.0
202;101015.0;-7361.1;97308.8;24016.4
203;95600.9;-15236.2;92363.0;22713.2
208;94351.8;-17140.9;91192.2;22405.2
211;96460.9;-14128.8;93206.2;22930.4
213;102218.9;-4354.8;98343.5;24289.7
214;95461.5;-15622.2;92275.1;22685.8
216;101269.2;-6699.3;97504.4;24062.4
217;100190.5;-8936.2;96584.2;23825.1
218;96104.5;-14441.4;92819.8;22835.6
22;102377.5;-3686.7;98458.4;24316.7
220;98233.3;-11882.9;94822.9;23364.0
222;99774.0;-9429.9;96173.4;23721.1
224;98153.3;-11994.0;94749.9;23339.9
227;95671.4;-15077.2;92419.1;22729.9
228;97009.1;-13307.5;93657.3;23046.0
229;95074.6;-15945.6;91865.1;22577.0
23;101369.0;-6481.3;97591.7;24081.3
230;96992.3;-13326.3;93641.3;23042.5
231;98737.6;-10991.8;95239.2;23466.1
232;98570.6;-11212.9;95086.3;23433.0
233;100395.3;-8389.5;96730.9;23860.5
235;97245.3;-13197.4;93920.8;23122.3
238;95221.6;-15728.9;92001.7;22617.1
24;99709.4;-9788.2;96171.4;23721.1
240;101043.4;-7199.6;97312.0;24016.7
241;95809.4;-15115.3;92597.6;22773.2
242;96524.6;-14024.4;93265.8;22939.5
243;97772.8;-12355.2;94365.7;23239.0
245;94458.8;-17004.5;91300.9;22430.9
246;100453.9;-8278.5;96782.2;23874.3
247;100170.2;-8985.1;96569.3;23820.7
248;96069.1;-14493.1;92786.8;22826.8
25;101341.4;-6663.1;97591.6;24081.1
251;96432.2;-14101.6;93139.9;22917.4
252;96888.0;-13448.5;93545.1;23022.7
255;99137.9;-10524.4;95675.4;23579.7
258;100079.5;-8999.4;96459.4;23800.5
259;99462.6;-9923.7;95895.0;23639.2
26;95133.8;-15954.5;91934.3;22595.9
260;95450.5;-15405.3;92214.1;22669.7
261;98183.7;-11760.2;94735.2;23338.9
263;100885.9;-7706.8;97217.9;23987.4
264;96302.7;-14407.9;93044.0;22889.7
265;98273.1;-11771.9;94843.9;23368.5
266;102569.5;-3234.8;98667.5;24372.7
267;98907.3;-10762.2;95395.3;23503.6
268;98760.7;-11179.5;95309.1;23481.9
269;98857.0;-10880.2;95358.8;23496.1
27;97254.0;-13141.7;93915.3;23121.6
270;94907.7;-16437.5;91758.9;22550.3
271;101003.1;-7497.8;97349.8;24023.6
273;100720.9;-8038.1;97079.7;23948.5
274;101263.4;-6916.6;97541.9;24068.8
275;94373.5;-17306.4;91240.7;22418.0
276;94419.1;-17142.3;91273.2;22424.5
279;96806.8;-13550.9;93469.8;23000.1
28;94128.6;-17904.8;91026.1;22361.4
281;94773.9;-16413.4;91585.5;22501.8
282;96036.4;-14750.9;92810.2;22833.7
283;98076.5;-12076.9;94703.0;23329.6
284;101452.6;-6293.8;97665.0;24101.6
285;98024.9;-11991.6;94591.9;23297.8
286;98597.4;-11226.5;95120.1;23439.8
287;97861.6;-12203.4;94441.6;23263.9
288;98397.0;-11698.0;94994.4;23405.5
29;96691.6;-13896.3;93417.6;22986.6
290;98105.6;-11865.1;94663.1;23319.1
291;97061.6;-13238.8;93705.1;23058.0
292;97523.1;-12811.3;94166.8;23190.7
293;99727.5;-9500.7;96131.5;23709.1
294;95111.2;-16128.6;91943.0;22598.9
295;97413.7;-12923.6;94059.8;23164.9
296;96641.1;-13753.4;93316.9;22959.0
297;99346.9;-10357.3;95850.8;23628.6
298;100865.2;-7677.4;97180.1;23979.6
299;94099.8;-17776.2;90966.9;22345.2
3;95688.3;-15132.5;92486.4;22748.9
30;99871.6;-9347.5;96273.4;23745.9
300;100061.3;-9114.7;96459.5;23800.6
303;94553.8;-17041.5;91423.0;22459.3
304;94358.3;-17355.9;91228.8;22414.8
305;96708.8;-13671.1;93380.1;22977.0
307;97810.6;-12451.3;94433.9;23260.9
308;95091.4;-15923.8;91881.6;22584.0
309;100225.5;-8695.1;96579.9;23823.6
31;95084.8;-16030.1;91890.3;22587.1
310;95434.2;-15614.0;92230.8;22674.2
311;102296.1;-3957.0;98381.9;24298.0
312;98913.7;-10994.6;95467.1;23522.7
314;95233.4;-15720.5;92013.8;22620.7
316;100982.4;-7521.0;97309.9;24016.6
317;100349.6;-8578.2;96708.7;23852.7
318;97550.2;-12766.2;94190.1;23201.5
319;94982.0;-16083.2;91779.8;22558.0
32;96252.0;-14256.7;92954.8;22870.3
320;94388.6;-17351.8;91273.2;22424.5
321;97215.8;-13139.1;93868.4;23107.3
