CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;20133.5;-5450.5;19471.3;-391.6
2;14791.4;-6210.8;14186.5;-678.8
3;14984.7;-6329.5;14382.6;-667.7
4;13726.0;-5226.7;13095.5;-733.7
5;18290.1;-6543.1;17677.6;-487.6
6;11000.3;902.3;10192.8;-888.6
7;20427.4;-5170.4;19753.5;-374.6
8;14444.7;-5942.5;13833.1;-695.1
9;16980.4;-6859.0;16384.5;-558.7
10;15636.2;-6658.0;15041.2;-631.7
11;19736.0;-5772.9;19087.9;-407.6
12;11512.7;-932.6;10759.3;-857.0
13;15467.5;-6584.8;14871.1;-637.7
14;15321.7;-6518.8;14723.9;-644.7
15;18936.9;-6279.0;18311.2;-455.6
16;13664.0;-5150.2;13031.4;-735.7
17;15818.4;-6711.9;15224.4;-614.7
18;14170.8;-5697.0;13552.9;-708.3
19;16322.9;-6837.6;15729.9;-595.7
20;17610.0;-6741.2;17007.0;-520.6
21;13662.0;-5147.4;13029.4;-734.7
22;18960.6;-6258.7;18334.2;-450.6
23;18377.5;-6524.6;17763.7;-483.6
24;17420.4;-6794.0;16819.9;-533.6
25;18374.5;-6524.7;17760.7;-483.6
26;14624.2;-6090.0;14016.3;-686.9
27;15930.1;-6752.1;15336.5;-614.7
28;14038.3;-5556.7;13416.8;-714.4
29;15591.5;-6639.3;14996.2;-632.7
30;17486.2;-6776.4;16884.9;-527.6
31;14605.4;-6078.2;13997.3;-688.9
32;15289.0;-6505.6;14690.9;-649.7
33;14615.1;-6083.6;14007.3;-685.9
34;14248.0;-5768.8;13632.0;-704.2
35;14649.8;-6104.8;14042.3;-682.9
36;16194.8;-6801.6;15601.7;-590.7
37;13624.3;-5102.2;12990.4;-737.8
38;16777.8;-6865.7;16183.3;-568.7
39;20218.7;-5376.4;19553.3;-388.6
40;17991.2;-6647.1;17383.4;-508.6
41;15771.5;-6704.6;15177.4;-622.7
42;14155.1;-5686.5;13536.9;-711.3
43;14477.0;-5968.0;13866.2;-691.0
44;20299.2;-5295.0;19630.4;-382.6
45;16343.9;-6838.4;15750.9;-592.7
46;14727.5;-6161.1;14121.4;-678.8
47;16679.1;-6866.8;16085.2;-574.7
48;21309.6;-4158.1;20593.3;-333.5
49;16510.4;-6853.2;15917.0;-580.7
50;17692.0;-6723.6;17088.1;-518.6
51;16937.0;-6860.2;16341.4;-559.7
52;15395.1;-6550.1;14798.0;-644.7
53;13568.0;-5035.3;12932.3;-741.8
54;15398.1;-6551.3;14801.0;-644.7
55;15732.7;-6692.4;15138.3;-626.7
56;17619.1;-6740.7;17016.0;-520.6
57;18227.9;-6563.7;17616.6;-489.6
58;18443.0;-6497.9;17827.8;-479.6
59;16899.6;-6862.8;16304.4;-560.7
60;18337.0;-6526.9;17723.7;-483.6
61;14453.5;-5942.5;13842.1;-688.1
62;19226.3;-6121.7;18593.5;-437.6
63;17443.8;-6793.9;16842.9;-537.6
64;15522.1;-6609.9;14926.1;-636.7
65;17386.8;-6800.8;16786.8;-535.6
66;16041.9;-6778.2;15448.6;-607.7
67;18931.8;-6280.3;18306.2;-455.6
68;19875.8;-5669.8;19223.0;-404.6
69;21528.0;-3857.1;20799.5;-321.5
70;12986.3;-4211.4;12327.8;-771.3
71;12877.1;-4041.8;12213.7;-783.4
72;15040.9;-6367.9;14439.7;-661.7
73;16603.8;-6865.8;16010.1;-581.7
74;18311.6;-6531.0;17698.7;-482.6
75;16975.3;-6857.9;16379.5;-557.7
76;11592.7;-1177.1;10846.4;-853.9
77;15501.4;-6599.1;14905.1;-636.7
78;18196.6;-6571.9;17585.6;-492.6
79;16770.7;-6865.9;16176.3;-568.7
80;18040.2;-6615.9;17431.4;-500.6
81;15699.9;-6681.1;15105.3;-627.7
82;15747.8;-6694.1;15153.3;-623.7
83;16669.2;-6865.9;16075.2;-575.7
84;17195.6;-6825.0;16597.7;-539.6
85;16695.3;-6864.7;16101.2;-571.7
86;16508.3;-6855.2;15915.0;-581.7
87;14650.8;-6103.9;14043.3;-681.9
88;17119.9;-6840.9;16522.6;-549.7
89;16515.3;-6854.9;15922.0;-580.7
90;18921.6;-6281.9;18296.2;-453.6
91;19092.4;-6209.3;18463.4;-450.6
92;16659.1;-6863.3;16065.2;-574.7
93;15341.4;-6531.8;14744.0;-645.7
94;14724.4;-6164.4;14118.4;-681.8
95;17231.0;-6824.9;16632.7;-541.6
96;16412.0;-6851.0;15818.9;-590.7
97;15414.1;-6554.8;14817.0;-641.7
98;16325.9;-6837.6;15732.9;-595.7
99;14771.8;-6191.6;14166.4;-676.8
100;17888.9;-6669.0;17282.3;-509.6
101;15171.1;-6442.4;14571.8;-652.7
102;19158.4;-6163.4;18527.4;-442.6
103;17183.7;-6831.1;16585.6;-545.6
104;17638.4;-6738.2;17035.0;-522.6
105;13675.6;-5165.8;13043.4;-735.7
106;16621.8;-6868.1;16028.1;-580.7
107;17991.1;-6646.7;17383.4;-507.6
108;13998.3;-5527.2;13375.7;-719.4
109;15596.5;-6641.1;15001.2;-632.7
110;16299.7;-6836.4;15706.8;-597.7
111;13041.1;-4298.1;12384.8;-770.3
112;16972.3;-6856.2;16376.5;-556.7
