CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;100238.8;-9383.8;96659.0;23829.8
2;96737.4;-14284.6;93472.0;22991.6
3;96791.7;-14591.5;93581.6;23018.4
4;96026.8;-15113.9;92809.3;22824.9
5;98987.1;-11589.6;95579.8;23541.2
7;100450.2;-8901.9;96830.4;23875.1
8;96466.3;-14843.9;93257.4;22929.0
9;98139.3;-12644.4;94787.7;23344.9
10;97257.3;-13779.3;93975.5;23129.4
11;99991.6;-9680.5;96423.4;23781.7
12;94521.5;-17315.7;91412.7;22446.9
13;97160.0;-13736.0;93859.1;23095.0
14;97037.4;-14102.1;93780.5;23076.1
15;99471.4;-10509.5;95957.5;23644.4
16;95961.3;-15344.1;92769.7;22812.3
17;97410.0;-13422.1;94089.3;23158.2
18;96333.3;-14732.6;93093.5;22892.8
19;97735.2;-13140.7;94409.8;23245.4
20;98592.8;-11821.2;95167.5;23435.6
21;95948.8;-15420.0;92766.6;22811.2
22;99488.5;-10532.3;95980.3;23651.6
23;99097.5;-11074.7;95621.5;23553.4
24;98431.0;-12229.4;95051.2;23414.1
25;99084.1;-11171.5;95621.4;23553.3
26;96618.4;-14465.0;93367.4;22963.2
27;97473.4;-13459.6;94166.6;23184.5
28;96201.8;-15160.7;93011.1;22871.2
29;97203.5;-13940.7;93941.9;23120.0
30;98503.3;-11964.2;95090.4;23421.4
31;96608.8;-14483.4;93359.7;22961.2
32;97061.0;-13847.5;93765.4;23069.4
33;96551.8;-14927.4;93367.1;22962.7
34;96374.2;-14693.2;93132.6;22902.0
35;96643.1;-14375.4;93381.6;22967.8
36;97667.8;-13070.1;94323.1;23219.5
37;95951.4;-15215.8;92740.0;22805.9
38;98012.0;-12784.7;94665.8;23310.4
39;100308.5;-9162.0;96706.5;23846.6
40;98855.1;-11431.4;95402.7;23495.5
41;97373.2;-13524.1;94063.6;23151.8
42;96318.1;-14751.7;93079.6;22889.5
43;96469.7;-14935.8;93276.6;22939.9
44;100362.1;-9045.4;96750.7;23857.3
45;97777.2;-12918.0;94422.5;23248.5
46;96691.0;-14392.8;93436.7;22980.3
47;97984.3;-12645.7;94612.2;23297.0
48;101015.5;-7839.6;97330.6;24008.1
49;97847.2;-13005.0;94514.3;23268.2
50;98650.7;-11734.2;95219.1;23449.7
51;98147.8;-12417.0;94760.2;23333.6
52;97111.6;-13870.0;93825.4;23085.2
53;95899.7;-15368.3;92704.6;22795.5
54;97124.6;-13796.2;93828.6;23086.5
55;97350.6;-13478.6;94032.1;23146.6
56;98607.0;-11788.2;95177.8;23436.1
57;98980.8;-11392.8;95538.9;23531.0
58;99143.8;-10998.8;95662.7;23567.9
59;98118.0;-12461.8;94734.0;23326.8
60;99007.7;-11564.4;95600.3;23546.5
61;96505.2;-14633.9;93268.0;22935.9
62;99662.5;-10247.9;96135.2;23701.1
63;98479.5;-11971.7;95065.0;23417.4
64;97194.5;-13680.8;93889.2;23104.1
65;98372.3;-12481.2;95028.1;23406.4
66;97587.5;-13192.5;94251.7;23202.5
67;99443.3;-10709.7;95957.4;23644.2
68;100019.2;-9955.0;96499.5;23795.2
69;101172.1;-7539.1;97467.3;24041.3
70;95517.0;-15849.0;92339.1;22696.9
71;95424.3;-16167.7;92276.4;22680.3
72;96896.1;-14066.9;93614.7;23025.4
73;97922.6;-12814.6;94568.7;23282.2
74;99064.3;-11131.8;95592.6;23545.4
75;98132.2;-12659.4;94782.4;23343.5
76;94570.4;-17242.1;91458.7;22458.4
77;97108.2;-14249.6;93884.5;23103.1
78;98978.9;-11281.7;95519.0;23525.7
79;98036.3;-12572.0;94659.4;23309.9
80;98818.7;-11868.1;95434.1;23503.9
81;97324.8;-13559.8;94015.9;23141.9
82;97359.0;-13493.8;94043.8;23148.6
83;97975.4;-12654.5;94603.9;23296.5
84;98330.9;-12168.5;94926.9;23374.0
85;97982.5;-12739.1;94624.8;23300.0
86;97826.7;-13126.9;94512.2;23268.1
87;96646.1;-14366.8;93383.6;22967.9
88;98261.2;-12260.8;94863.4;23360.1
89;97861.8;-12908.4;94515.5;23269.4
90;99464.2;-10518.9;95951.2;23643.9
91;99582.8;-10326.8;96057.3;23681.9
92;97975.0;-12656.2;94603.8;23296.3
93;97087.4;-13820.8;93791.3;23079.2
94;96701.4;-14301.9;93434.6;22980.1
95;98288.7;-12557.1;94944.0;23381.6
96;97814.6;-12873.0;94456.7;23254.8
97;97131.3;-13763.5;93831.1;23087.2
98;97756.8;-13006.7;94412.9;23245.6
99;96725.8;-14269.8;93457.3;22989.5
100;98710.5;-12068.9;95344.4;23480.3
101;96993.4;-13942.6;93703.9;23049.9
102;99620.7;-10268.7;96091.1;23687.8
103;98272.7;-12481.0;94912.4;23372.2
104;98620.3;-11765.8;95190.3;23443.9
105;95979.9;-15256.3;92777.2;22813.0
106;97953.0;-12680.9;94582.5;23288.4
107;98852.5;-11429.8;95399.5;23495.4
108;96212.7;-14888.7;92982.5;22863.8
109;97230.8;-13784.2;93946.0;23122.2
110;97729.9;-13116.1;94400.0;23242.2
111;95544.0;-15894.0;92375.3;22708.1
112;98149.2;-12536.3;94781.4;23342.5
113;98981.6;-11442.4;95548.4;23534.9
114;96330.7;-14872.6;93112.2;22899.1
115;98212.0;-12394.5;94829.3;23354.8
116;95638.4;-15800.1;92469.2;22735.5
117;97615.9;-13300.3;94299.9;23212.2
118;95147.3;-16631.9;92027.6;22614.3
119;99456.3;-10521.3;95942.6;23641.0
120;98269.7;-12545.3;94919.9;23372.8
121;97623.4;-13345.6;94316.1;23215.0
122;96487.4;-14564.5;93237.1;22923.2
123;99687.2;-10245.7;96162.7;23707.4
124;100817.4;-8210.6;97154.6;23962.6
125;94814.6;-16866.4;91686.5;22518.1
126;99635.8;-10240.6;96104.0;23691.2
127;100267.5;-9233.3;96668.2;23831.1
128;98173.7;-12589.6;94817.3;23350.3
129;95826.2;-15390.9;92624.2;22772.9
130;98985.7;-11588.1;95577.7;23539.9
131;97396.2;-13461.2;94079.6;23155.2
132;96730.7;-14371.8;93478.7;22997.6
133;95745.8;-15771.7;92585.2;22761.7
134;98539.0;-11870.6;95116.0;23427.8
135;98926.3;-11383.7;95475.4;23513.5
136;96718.9;-14280.9;93450.9;22986.1
137;98441.0;-12303.0;95075.6;23419.3
138;95910.3;-15263.3;92701.4;22795.3
139;98949.4;-11295.9;95488.1;23518.6
140;97768.6;-12940.4;94416.1;23245.9
141;97347.3;-13761.0;94074.1;23153.4
142;97533.8;-13305.0;94209.4;23195.2
143;98996.2;-11538.9;95581.1;23541.6
144;98798.8;-11908.9;95417.3;23496.6
145;98512.7;-11895.0;95090.3;23421.3
146;97897.8;-12759.3;94532.8;23274.4
147;97816.2;-12867.9;94457.8;23254.9
148;98635.5;-11843.4;95219.2;23449.9
149;98039.8;-12568.4;94662.6;23310.2
150;98760.8;-11563.6;95317.2;23474.5
151;97183.8;-13694.5;93879.1;23101.6
152;93928.4;-18303.0;90860.0;22312.7
153;99300.0;-10824.8;95812.6;23608.5
154;101092.0;-8107.9;97470.4;24042.5
155;98367.4;-12112.9;94960.4;23386.7
156;97549.0;-13227.2;94214.6;23195.5
157;97468.7;-13327.7;94140.4;23173.8
158;97497.4;-13355.5;94176.9;23188.0
159;97735.7;-12980.4;94384.7;23236.3
160;95928.2;-15344.1;92733.6;22805.3
161;96837.6;-14385.3;93600.6;23021.8
162;96141.1;-14972.4;92915.4;22849.0
163;98044.8;-12660.5;94683.0;23315.2
164;97158.3;-13970.1;93895.3;23104.3
165;98455.1;-11993.4;95040.7;23409.2
166;97408.4;-13406.9;94085.1;23156.9
167;99228.5;-10882.5;95739.7;23584.3
168;98016.8;-12603.8;94642.1;23303.8
169;101180.9;-7498.0;97472.6;24045.9
170;94746.9;-16968.1;91623.6;22502.7
171;96689.9;-14313.6;93423.8;22979.0
172;99027.1;-11554.0;95621.5;23553.4
173;101713.0;-6297.4;97933.9;24176.9
174;97289.5;-13552.7;93975.6;23129.5
175;97752.3;-13039.0;94412.9;23245.6
176;97294.4;-13726.5;94008.5;23139.3
177;99791.0;-10006.2;96243.9;23729.0
178;97202.8;-13741.5;93907.2;23107.5
179;98733.5;-11739.2;95314.0;23474.2
180;97165.8;-13715.1;93862.3;23095.4
181;95723.0;-15550.1;92529.1;22744.9
182;98170.2;-12387.7;94781.3;23341.3
183;98453.0;-12087.8;95053.3;23414.2
184;99739.0;-10088.9;96197.2;23715.6
185;97527.5;-13252.9;94194.7;23191.1
186;96733.3;-14264.3;93464.5;22989.9
187;98515.2;-12206.5;95142.9;23432.3
188;98036.3;-12649.2;94671.3;23312.2
189;98114.6;-12466.2;94730.6;23325.2
190;97593.9;-13173.5;94255.9;23203.8
191;99524.0;-10425.7;96004.5;23658.4
192;98254.7;-12271.9;94857.8;23359.1
193;100661.5;-8756.1;97059.4;23934.8
194;99402.8;-10769.4;95921.9;23638.8
195;98673.9;-11945.3;95280.4;23464.7
196;95165.8;-16363.5;92013.5;22610.7
197;98631.4;-11754.1;95201.0;23446.0
198;98346.8;-12146.8;94941.8;23379.2
199;98960.6;-11276.8;95497.8;23520.7
200;99302.8;-10836.2;95818.0;23611.1
201;97010.9;-14143.4;93757.0;23068.9
202;98961.5;-11371.8;95513.7;23525.2
203;96800.9;-14225.3;93533.5;23008.0
204;100802.9;-8229.1;97140.8;23960.3
205;95621.6;-15683.5;92435.3;22728.7
206;94921.5;-16979.9;91821.3;22555.0
207;95130.3;-16420.2;91981.2;22602.4
208;96313.6;-14755.1;93075.4;22889.1
209;95910.4;-15515.1;92736.9;22805.7
210;100796.5;-8286.3;97141.8;23960.4
211;97098.5;-14147.9;93856.7;23092.5
212;95607.1;-15705.8;92422.3;22725.3
213;99424.4;-10653.0;95927.1;23639.2
214;96727.4;-14531.8;93501.3;23001.9
215;95747.9;-15691.7;92576.6;22757.8
216;99063.2;-11126.1;95590.6;23545.4
217;98640.0;-11861.2;95227.6;23452.5
218;97010.1;-13925.8;93720.0;23053.5
219;99913.1;-9818.3;96353.4;23755.6
220;97856.1;-12997.5;94523.1;23270.3
221;100230.1;-9375.9;96647.4;23827.9
222;98469.8;-11959.9;95052.2;23414.1
223;100133.6;-9467.8;96551.3;23806.5
224;97826.8;-13036.0;94496.4;23264.8
225;95792.9;-15449.9;92595.2;22767.1
226;101532.4;-7046.1;97830.7;24139.5
227;96833.5;-14140.0;93557.0;23015.1
228;97367.9;-13457.1;94048.0;23149.9
229;96602.8;-14419.2;93343.9;22958.0
230;97359.1;-13465.5;94039.6;23148.3
231;98050.4;-12554.3;94672.5;23313.5
232;98003.9;-12618.7;94630.1;23300.4
233;98724.7;-11621.7;95285.5;23466.9
234;100502.5;-8952.2;96901.6;23898.3
235;97467.7;-13532.9;94172.8;23187.9
