CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;101549.3;-6875.7;97819.9;24134.2
2;96261.5;-14848.6;93031.8;22880.5
3;96363.2;-15238.9;93207.5;22917.0
4;95187.4;-16331.4;92033.2;22616.2
5;99649.2;-10716.5;96201.5;23719.2
7;101862.6;-5915.3;98061.7;24203.2
8;95851.6;-15753.6;92704.7;22795.7
9;98373.1;-12414.1;95016.3;23402.2
10;97042.8;-14135.6;93792.4;23079.3
11;101183.1;-7511.3;97476.8;24046.1
13;96926.0;-14037.9;93643.6;23032.2
14;96731.7;-14584.7;93514.2;23004.2
15;100378.9;-9017.0;96766.3;23863.2
16;95101.4;-16685.2;91983.3;22602.6
17;97273.2;-13596.2;93963.7;23124.2
18;95647.8;-15639.2;92458.8;22732.8
19;97757.3;-13179.7;94441.5;23251.0
20;99060.2;-11141.1;95589.5;23545.2
21;95085.3;-16797.8;91981.2;22602.4
22;100396.8;-9052.0;96792.4;23868.0
23;99826.3;-9950.7;96275.4;23736.3
24;98822.4;-11784.4;95422.5;23498.9
25;99804.3;-10101.8;96274.4;23736.2
26;96093.1;-15121.8;92883.7;22840.2
27;97365.5;-13661.5;94077.3;23153.7
28;95449.2;-16363.8;92331.3;22694.9
29;96982.4;-14339.3;93757.0;23068.8
30;98928.9;-11383.1;95478.6;23515.9
31;96071.8;-15159.4;92865.6;22837.6
32;96762.1;-14214.8;93489.5;22999.7
33;95996.6;-15751.4;92875.2;22839.5
34;95729.9;-15546.9;92536.6;22746.5
35;96130.0;-14990.9;92905.5;22845.7
36;97665.4;-13071.2;94320.6;23218.7
37;95098.3;-16472.0;91951.7;22591.9
38;98179.8;-12623.9;94831.3;23354.9
39;101640.1;-6514.9;97874.4;24152.8
40;99435.4;-10556.4;95925.0;23639.0
41;97194.6;-13779.2;93904.1;23107.5
42;95622.9;-15680.3;92436.4;22728.8
43;95861.9;-15875.9;92735.7;22805.5
44;101727.4;-6249.2;97944.6;24179.9
45;97815.2;-12867.6;94456.6;23254.7
46;96191.5;-15031.4;92980.3;22863.5
47;98120.1;-12454.3;94735.0;23326.9
49;97924.7;-12973.3;94598.4;23294.7
50;99134.5;-11018.3;95655.3;23566.2
51;98382.2;-12084.8;94973.1;23393.8
52;96839.1;-14262.6;93581.6;23018.4
53;95006.4;-16744.9;91884.9;22574.6
54;96858.8;-14149.4;93586.0;23019.9
55;97175.9;-13706.5;93871.9;23097.2
56;99070.5;-11107.6;95595.9;23545.9
57;99640.3;-10449.7;96142.6;23703.7
58;99892.2;-9851.6;96334.6;23751.3
59;98354.0;-12135.1;94948.4;23382.2
60;99689.7;-10671.6;96241.6;23727.5
61;95902.7;-15431.6;92716.7;22800.0
62;100647.9;-8579.7;97013.6;23924.0
63;98891.0;-11402.0;95438.7;23505.8
64;96993.0;-13945.5;93703.9;23049.9
65;98743.3;-12115.4;95391.0;23492.5
66;97521.2;-13271.6;94190.4;23189.7
67;100331.5;-9331.2;96762.1;23861.8
68;101233.0;-7845.5;97597.5;24076.5
70;94465.6;-17406.1;91361.1;22432.9
71;94306.4;-17919.7;91243.6;22406.4
72;96516.9;-14520.6;93263.8;22935.6
73;98026.4;-12712.1;94670.2;23311.1
74;99759.4;-10058.1;96216.7;23725.0
75;98361.5;-12441.1;95007.9;23401.6
77;96865.8;-14694.3;93686.8;23044.3
78;99641.8;-10278.0;96116.4;23693.8
79;98218.4;-12319.7;94824.8;23353.2
