CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;97743.1;-13075.6;94393.4;23255.0
2;97639.5;-13822.6;94361.4;23236.1
3;96004.5;-11490.2;92448.6;20735.0
4;59619.8;-24809.8;58151.0;11251.3
5;57017.6;-22320.5;55311.1;11920.2
6;99651.2;-9507.9;95890.5;23600.9
7;99839.9;-12018.4;95899.9;23588.6
8;98550.1;-12026.7;94855.2;21086.5
9;61162.6;-24459.5;59785.5;11185.2
10;58658.6;-20570.3;56347.4;11962.2
11;83832.9;-15754.5;79955.2;17534.4
