CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;20840.2;-4727.3;20147.9;-352.5
2;14537.8;-6019.4;13928.2;-690.0
3;14768.8;-6191.0;14163.4;-677.8
4;13290.8;-4670.6;12645.1;-758.1
5;18659.3;-6414.9;18040.0;-468.6
6;10173.4;5531.1;9231.9;-942.3
7;21193.1;-4304.7;20483.2;-336.5
8;14132.6;-5664.5;13513.8;-712.3
9;17116.8;-6842.0;16519.6;-549.7
10;15532.9;-6617.5;14937.1;-637.7
11;20371.9;-5231.7;19700.5;-380.6
12;10742.5;2046.0;9901.5;-905.2
13;15331.6;-6525.5;14734.0;-645.7
14;15164.2;-6439.1;14564.8;-654.7
15;19419.9;-6008.2;18781.6;-433.6
16;13221.6;-4572.7;12573.0;-764.1
17;15743.8;-6695.2;15149.3;-625.7
18;13818.3;-5329.5;13190.5;-727.6
19;16340.9;-6839.7;15747.9;-594.7
20;17857.4;-6678.1;17251.2;-510.6
21;13218.6;-4567.5;12570.0;-763.1
22;19453.7;-5986.8;18814.7;-430.6
23;18761.6;-6375.2;18140.1;-467.6
24;17631.3;-6739.8;17028.0;-522.6
25;18757.5;-6377.5;18136.1;-468.6
26;14346.7;-5858.8;13733.0;-699.2
27;15883.3;-6734.6;15289.5;-614.7
28;13662.0;-5147.4;13029.4;-734.7
29;15483.4;-6592.8;14887.1;-637.7
30;17713.3;-6721.4;17109.1;-519.6
31;14322.1;-5842.8;13708.0;-703.2
32;15129.6;-6414.3;14529.8;-650.7
33;14334.8;-5854.7;13721.0;-703.2
34;13906.6;-5434.8;13281.6;-727.5
35;14381.0;-5888.9;13768.1;-697.1
36;16187.9;-6801.4;15594.7;-592.7
37;13176.6;-4501.9;12525.9;-764.2
38;16880.5;-6861.2;16285.4;-560.7
39;20947.5;-4601.9;20250.0;-345.5
40;18302.5;-6534.1;17689.7;-483.6
41;15692.0;-6678.0;15097.3;-628.7
42;13792.2;-5298.6;13163.5;-729.6
43;14167.9;-5696.2;13549.9;-710.3
44;21036.9;-4501.6;20335.1;-345.5
45;16365.0;-6843.5;15771.9;-593.7
46;14471.3;-5960.2;13860.2;-691.0
47;16758.6;-6866.4;16164.3;-568.7
48;22249.3;-2698.5;21473.1;-282.5
49;16553.7;-6854.3;15960.1;-577.7
50;17956.7;-6650.9;17349.3;-504.6
51;17062.1;-6852.9;16465.5;-554.7
52;15251.4;-6488.8;14652.9;-654.7
53;13102.6;-4390.7;12448.9;-766.2
54;15255.4;-6491.3;14656.9;-654.7
55;15645.2;-6658.4;15050.2;-628.7
56;17865.5;-6673.2;17259.3;-507.6
57;18583.5;-6444.7;17965.9;-469.6
58;18842.4;-6333.0;18219.1;-463.6
59;17018.8;-6853.4;16422.5;-555.7
60;18711.3;-6395.8;18091.0;-466.6
61;14155.1;-5686.5;13536.9;-711.3
62;19761.9;-5756.3;19112.9;-409.6
63;17660.7;-6730.9;17057.1;-520.6
64;15395.2;-6550.1;14798.0;-644.7
65;17590.7;-6749.4;16988.0;-523.6
66;16011.9;-6772.5;15418.6;-609.7
67;19414.8;-6013.7;18776.6;-436.6
68;20536.9;-5066.2;19858.6;-371.5
69;22502.4;-2217.7;21706.3;-269.5
70;12433.8;-3228.1;11747.2;-804.8
71;12307.3;-2965.1;11613.1;-812.9
72;14832.8;-6231.0;14228.5;-670.7
73;16675.1;-6867.0;16081.2;-575.7
74;18689.0;-6405.1;18069.0;-469.6
75;17107.6;-6848.3;16510.6;-553.7
76;10836.8;1612.1;10008.6;-899.9
77;15376.3;-6543.6;14779.0;-646.7
78;18552.0;-6459.3;17934.9;-474.6
79;16864.3;-6863.3;16269.4;-561.7
80;18366.3;-6522.7;17752.7;-479.6
81;15605.6;-6648.1;15010.2;-635.7
82;15668.1;-6662.1;15073.3;-623.7
83;16744.6;-6863.7;16150.2;-568.7
84;17373.7;-6804.0;16773.8;-537.6
85;16777.7;-6868.7;16183.3;-570.7
86;16552.7;-6852.9;15959.1;-576.7
87;14382.9;-5891.5;13770.1;-697.1
88;17278.6;-6824.6;16679.7;-545.6
89;16559.7;-6854.2;15966.1;-576.7
90;19407.6;-6014.3;18769.6;-433.6
91;19609.8;-5873.8;18965.8;-420.6
92;16740.6;-6860.9;16146.2;-566.7
93;15189.9;-6449.3;14590.8;-649.7
94;14461.5;-5951.7;13850.2;-691.1
95;17409.1;-6796.8;16808.8;-533.6
96;16438.1;-6845.8;15845.0;-583.7
97;15274.3;-6497.3;14675.9;-650.7
98;16344.9;-6838.4;15751.9;-592.7
99;14518.2;-6005.7;13908.2;-692.0
100;18180.5;-6570.3;17569.5;-490.6
101;14991.6;-6332.3;14389.6;-665.7
102;19681.2;-5820.8;19034.9;-415.6
103;17348.5;-6811.7;16748.8;-542.6
104;17888.9;-6666.8;17282.3;-507.6
105;13234.9;-4595.9;12587.0;-764.1
106;16696.3;-6862.0;16102.2;-569.7
107;18300.4;-6533.1;17687.6;-481.6
108;13611.7;-5087.2;12977.4;-738.8
109;15485.3;-6593.0;14889.1;-636.7
110;16314.8;-6837.5;15721.9;-596.7
111;12498.2;-3362.0;11815.3;-806.7
112;17107.6;-6848.3;16510.6;-553.7
113;18601.1;-6431.8;17982.9;-466.6
114;13868.9;-5384.8;13242.6;-725.6
115;17199.8;-6822.1;16601.7;-538.6
116;12654.0;-3649.4;11979.4;-793.6
117;16115.8;-6793.9;15522.7;-601.7
118;11861.1;-1927.0;11136.7;-840.8
119;19385.9;-6023.6;18748.6;-430.6
120;17367.6;-6805.1;16767.8;-536.6
121;16153.8;-6800.4;15560.7;-598.7
122;14098.6;-5627.9;13478.8;-712.4
123;19820.9;-5710.2;19170.0;-406.6
124;21846.4;-3371.1;21097.8;-305.5
125;11243.1;-28.0;10463.1;-874.2
126;19715.4;-5789.8;19067.9;-410.6
127;20855.8;-4717.0;20162.9;-355.5
128;17166.3;-6837.1;16568.6;-547.7
129;12954.8;-4163.8;12294.7;-776.3
130;18651.0;-6419.1;18032.0;-468.6
131;15721.8;-6686.7;15127.3;-625.7
132;14559.4;-6041.0;13950.2;-693.0
133;12873.4;-4034.3;12209.7;-783.4
134;17767.0;-6704.4;17162.2;-515.6
135;18448.1;-6498.1;17832.8;-480.6
136;14507.4;-5996.2;13897.2;-693.0
137;17680.9;-6727.1;17077.1;-519.6
138;13099.6;-4385.1;12445.9;-765.2
139;18473.4;-6489.9;17857.8;-478.6
140;16350.9;-6840.8;15757.9;-593.7
141;15707.0;-6680.3;15112.3;-625.7
142;15941.0;-6757.4;15347.5;-615.7
143;18664.5;-6409.6;18045.0;-466.6
144;18327.9;-6530.9;17714.7;-485.6
145;17712.2;-6720.8;17108.1;-518.6
146;16609.8;-6868.1;16016.1;-581.7
147;16440.2;-6845.7;15847.0;-583.7
148;17959.7;-6650.5;17352.3;-504.6
149;16877.5;-6858.9;16282.4;-558.7
150;18137.7;-6588.4;17527.5;-495.6
151;15362.3;-6540.8;14765.0;-644.7
153;19151.3;-6164.9;18520.4;-441.6
154;22507.9;-2206.9;21711.3;-269.5
155;17461.0;-6786.7;16859.9;-533.6
156;15945.0;-6755.0;15351.5;-612.7
157;15845.4;-6722.6;15251.4;-615.7
158;15893.3;-6737.5;15299.5;-614.7
159;16273.8;-6832.0;15680.8;-600.7
160;13160.1;-4476.8;12508.9;-762.2
161;14799.3;-6209.7;14194.5;-673.8
162;13498.2;-4950.2;12860.2;-746.9
163;16918.9;-6856.6;16323.4;-556.7
164;15399.1;-6552.1;14802.0;-644.7
165;17610.0;-6741.2;17007.0;-520.6
