CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;17124.8;-5890.1;16533.6;-548.7
2;15879.1;-5779.5;15291.5;-613.7
3;15920.8;-5802.9;15333.5;-612.7
4;15625.0;-5709.4;15036.2;-634.7
5;16700.2;-5915.1;16112.2;-569.7
6;14949.7;-5364.9;14353.6;-668.7
7;17189.7;-5863.6;16597.7;-539.6
8;15793.4;-5753.1;15205.4;-619.7
9;16397.7;-5902.7;15810.9;-589.7
10;16078.5;-5840.6;15491.6;-602.7
11;17031.0;-5902.3;16440.5;-556.7
12;15077.1;-5437.7;14482.7;-658.7
13;16034.6;-5832.8;15447.6;-607.7
14;16005.5;-5829.6;15418.6;-611.7
15;16849.1;-5915.0;16260.3;-562.7
16;15606.2;-5701.6;15017.2;-635.7
17;16121.5;-5852.9;15534.7;-602.7
18;15729.4;-5743.2;15141.3;-625.7
19;16237.4;-5887.2;15650.8;-605.7
20;16542.4;-5910.7;15955.1;-579.7
21;15605.2;-5700.0;15016.2;-634.7
22;16854.2;-5913.5;16265.4;-561.7
23;16720.2;-5916.1;16132.2;-568.7
24;16499.1;-5910.7;15912.0;-582.7
25;16720.2;-5917.7;16132.2;-569.7
26;15839.1;-5767.9;15251.4;-615.7
27;16147.4;-5855.6;15560.7;-598.7
28;15698.6;-5732.2;15110.3;-626.7
29;16064.6;-5837.8;15477.6;-604.7
30;16513.2;-5912.4;15926.0;-582.7
31;15833.1;-5766.3;15245.4;-615.7
32;15998.4;-5828.3;15411.6;-610.7
33;15838.2;-5767.0;15250.4;-615.7
34;15748.4;-5749.8;15160.3;-624.7
35;15849.0;-5770.6;15261.4;-613.7
36;16209.5;-5860.1;15622.8;-588.7
37;15598.2;-5697.6;15009.2;-635.7
38;16347.7;-5896.2;15760.9;-594.7
39;17143.9;-5885.7;16552.6;-545.6
40;16629.7;-5918.8;16042.1;-576.7
41;16110.4;-5847.5;15523.7;-600.7
42;15726.4;-5743.6;15138.3;-626.7
43;15803.2;-5759.8;15215.4;-620.7
44;17161.3;-5877.5;16569.6;-547.7
45;16244.4;-5888.7;15657.8;-605.7
46;15862.0;-5777.2;15274.4;-614.7
47;16322.6;-5892.5;15735.9;-594.7
48;17393.1;-5843.2;16798.8;-536.6
49;16284.4;-5889.0;15697.8;-597.7
50;16559.5;-5910.5;15972.1;-576.7
51;16389.7;-5900.0;15802.9;-589.7
52;16022.5;-5832.6;15435.6;-609.7
53;15585.2;-5689.3;14996.2;-632.7
54;16024.5;-5833.6;15437.6;-609.7
55;16101.4;-5845.7;15514.7;-600.7
56;16544.5;-5908.5;15957.1;-577.7
57;16685.9;-5920.6;16098.2;-571.7
58;16738.4;-5917.0;16150.2;-568.7
59;16373.8;-5894.4;15786.9;-588.7
60;16708.2;-5914.3;16120.2;-568.7
61;15796.2;-5757.5;15208.4;-620.7
62;16917.7;-5910.4;16328.4;-558.7
63;16507.1;-5909.7;15920.0;-580.7
64;16050.5;-5839.5;15463.6;-608.7
65;16488.0;-5912.4;15901.0;-585.7
66;16177.5;-5858.3;15590.7;-594.7
67;16848.2;-5914.6;16259.3;-562.7
68;17067.0;-5900.1;16476.5;-551.7
