CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;101504.2;-7760.6;97559.3;21698.8
2;97435.4;-13160.6;93811.7;20838.4
3;97398.6;-14172.2;93948.9;20873.2
4;96602.5;-14120.5;93025.0;20662.3
5;99959.6;-10805.7;96291.2;21409.1
6;94320.6;-17976.6;90967.4;20193.5
7;101795.3;-6975.8;97769.7;21747.6
8;97053.3;-14250.9;93565.6;20784.4
9;99030.6;-11801.2;95383.4;21197.0
10;98003.9;-13011.8;94422.7;20982.1
11;101258.9;-7937.3;97292.7;21636.4
12;94827.0;-16752.8;91362.4;20281.2
13;97973.8;-12495.3;94303.8;20949.2
14;97737.6;-13411.7;94192.0;20924.9
15;100666.0;-8892.7;96760.0;21503.7
16;96481.9;-14639.7;92976.2;20652.1
17;98231.2;-12198.4;94544.8;21007.6
18;96955.9;-13659.7;93355.8;20735.2
19;98549.6;-12257.3;94911.5;21090.0
20;99616.8;-10404.5;95814.8;21300.5
21;96454.0;-14811.3;92976.2;20651.0
22;100668.3;-9001.9;96780.9;21506.1
23;100219.1;-9543.2;96358.2;21423.1
24;99369.1;-11271.3;95686.2;21264.1
25;100175.2;-9821.6;96357.1;21423.0
26;97305.8;-13465.2;93708.5;20809.4
27;98252.4;-12557.8;94625.4;21029.9
28;96731.4;-14622.8;93260.9;20714.2
29;97926.6;-13318.3;94392.9;20970.4
30;99507.8;-10633.3;95728.5;21277.1
31;97284.8;-13502.1;93691.7;20806.2
32;97839.8;-12600.3;94171.8;20921.0
33;97120.6;-14567.9;93704.2;20806.9
34;97008.6;-13608.8;93408.1;20752.4
35;97345.9;-13215.3;93719.8;20811.4
36;98521.3;-11784.3;94803.5;21064.0
37;96519.5;-14239.2;92950.4;20648.3
38;98882.0;-11882.6;95226.9;21164.8
39;101632.9;-7296.3;97630.7;21717.4
40;99931.5;-9938.0;96096.1;21366.0
41;98162.7;-12446.1;94511.0;20999.7
42;96942.8;-13683.7;93344.8;20732.7
