CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;99400.4;-10754.1;95626.9;21255.7
2;98225.9;-12201.6;94539.6;21007.3
3;98206.2;-12606.7;94580.8;21017.8
4;98009.9;-12434.0;94334.3;20955.6
5;98947.5;-11584.6;95255.0;21167.7
6;97341.1;-13427.0;93742.1;20818.5
7;99468.2;-10589.4;95675.8;21263.6
8;98116.6;-12527.9;94472.6;20993.9
9;98685.1;-11792.1;94992.0;21111.1
10;98396.7;-12131.6;94721.2;21049.6
11;99329.2;-10771.7;95549.0;21237.1
12;97487.9;-13041.7;93851.0;20849.0
13;98378.0;-12002.1;94678.2;21039.4
14;98308.7;-12267.6;94645.6;21033.9
15;99151.2;-11006.7;95385.8;21197.7
16;97972.0;-12597.9;94318.6;20950.4
17;98461.8;-11912.3;94757.1;21054.7
18;98104.3;-12314.3;94421.5;20980.0
19;98571.1;-11891.3;94876.7;21077.6
20;98852.0;-11405.1;95114.8;21139.0
21;97961.8;-12661.9;94318.6;20950.4
22;99153.4;-11046.8;95395.1;21201.1
23;99023.9;-11169.0;95269.9;21176.2
24;98782.8;-11653.3;95078.7;21130.7
25;99012.3;-11246.9;95269.9;21176.1
26;98188.2;-12275.0;94508.7;20999.2
27;98468.8;-11998.6;94779.4;21058.8
28;98034.7;-12616.5;94395.0;20970.5
29;98370.2;-12242.0;94711.6;21045.7
30;98819.6;-11466.6;95088.5;21132.9
31;98184.2;-12282.4;94505.5;20998.8
32;98342.3;-12015.4;94640.3;21031.3
33;98118.8;-12759.1;94508.6;20999.0
34;98120.0;-12315.2;94439.4;20986.3
35;98199.5;-12209.2;94511.0;20999.7
36;98525.7;-11794.9;94810.3;21065.3
37;97982.2;-12476.0;94310.1;20949.7
38;98650.4;-11807.0;94953.8;21099.6
39;99428.6;-10662.9;95642.8;21257.1
40;98941.9;-11274.7;95193.9;21153.6
41;98444.4;-11967.3;94746.6;21052.9
42;98098.1;-12324.8;94416.3;20978.5
43;98104.3;-12640.3;94480.0;20995.5
44;99445.8;-10609.5;95653.6;21258.4
45;98599.9;-11711.7;94879.0;21078.0
46;98204.5;-12267.0;94525.9;21002.2
47;98660.9;-11631.0;94935.6;21093.8
48;99656.9;-10353.6;95851.3;21306.0
49;98592.2;-11881.6;94899.8;21086.9
50;98871.0;-11376.9;95131.7;21144.5
51;98709.3;-11561.0;94979.5;21107.3
52;98348.4;-12091.8;94659.4;21037.2
53;97957.3;-12574.3;94298.4;20947.6
54;98359.1;-12036.6;94662.5;21037.3
55;98444.0;-11904.6;94736.2;21051.2
56;98862.3;-11367.9;95119.9;21139.2
57;98973.4;-11353.6;95243.4;21165.6
58;99046.2;-11138.5;95289.7;21177.3
59;98700.6;-11581.9;94973.1;21105.7
60;98957.6;-11579.8;95266.5;21174.5
61;98147.8;-12344.8;94475.8;20994.2
62;99207.6;-10968.9;95443.8;21211.6
