CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;20371.9;-5231.7;19700.5;-380.6
2;14707.7;-6148.4;14101.4;-678.8
3;14912.5;-6286.8;14309.6;-667.7
4;13584.4;-5054.7;12949.3;-739.8
5;18409.2;-6507.4;17794.7;-477.6
6;10716.0;2171.5;9871.5;-905.3
7;20682.8;-4901.5;19997.7;-360.5
8;14342.7;-5857.1;13729.0;-700.2
9;17023.9;-6852.9;16427.5;-555.7
10;15604.6;-6646.5;15009.2;-634.7
11;19945.1;-5617.3;19290.1;-403.6
12;11256.9;-75.9;10478.1;-875.2
13;15417.9;-6556.9;14821.0;-640.7
14;15265.3;-6495.3;14666.9;-652.7
15;19099.7;-6200.7;18470.4;-447.6
16;13514.1;-4969.3;12876.3;-748.9
17;15795.6;-6708.0;15201.4;-619.7
18;14055.8;-5578.0;13434.8;-716.4
19;16327.9;-6837.4;15734.9;-594.7
20;17692.0;-6723.6;17088.1;-518.6
21;13513.0;-4967.6;12875.3;-747.9
22;19126.6;-6182.5;18496.4;-445.6
23;18504.0;-6476.7;17887.8;-475.6
24;17491.2;-6774.2;16889.9;-526.6
25;18502.9;-6477.2;17886.8;-475.6
26;14529.0;-6014.2;13919.2;-692.0
27;15913.1;-6743.7;15319.5;-612.7
28;13911.7;-5434.6;13286.6;-725.5
29;15557.7;-6624.7;14962.2;-632.7
30;17559.2;-6758.0;16957.0;-524.6
31;14508.4;-5995.8;13898.2;-692.0
32;15233.5;-6477.5;14634.9;-652.7
33;14524.1;-6011.0;13914.2;-693.0
34;14134.6;-5665.5;13515.8;-711.3
35;14559.4;-6041.0;13950.2;-693.0
36;16192.8;-6803.8;15599.7;-592.7
37;13473.4;-4914.9;12834.2;-748.9
38;16812.1;-6862.7;16217.3;-564.7
39;20458.5;-5148.0;19783.6;-376.6
40;18100.1;-6602.7;17490.5;-500.6
41;15742.8;-6694.9;15148.3;-625.7
42;14030.6;-5548.1;13408.7;-715.4
43;14376.0;-5886.3;13763.1;-698.1
44;20545.4;-5056.0;19866.6;-370.5
45;16347.9;-6840.2;15754.9;-593.7
46;14643.0;-6097.2;14035.3;-681.9
47;16703.4;-6863.7;16109.2;-571.7
48;21623.8;-3723.9;20889.6;-321.5
49;16525.5;-6855.8;15932.0;-580.7
50;17776.2;-6698.8;17171.2;-513.6
51;16978.3;-6860.6;16382.5;-559.7
52;15345.3;-6532.4;14748.0;-643.7
53;13413.3;-4837.6;12772.2;-750.9
54;15356.3;-6538.9;14759.0;-645.7
55;15700.9;-6680.5;15106.3;-626.7
56;17700.2;-6723.3;17096.1;-519.6
57;18347.1;-6524.5;17733.7;-482.6
58;18579.6;-6447.4;17961.9;-471.6
59;16941.1;-6861.1;16345.4;-560.7
60;18463.2;-6496.5;17847.8;-481.6
61;14357.5;-5868.1;13744.1;-698.1
62;19402.4;-6019.5;18764.6;-434.6
63;17516.7;-6770.8;16914.9;-528.6
64;15481.4;-6592.1;14885.1;-637.7
65;17454.8;-6792.4;16853.9;-536.6
66;16034.9;-6776.7;15441.6;-607.7
67;19092.4;-6208.3;18463.4;-449.6
68;20093.9;-5482.4;19433.2;-391.6
69;21846.4;-3371.1;21097.8;-305.5
70;12803.6;-3913.4;12136.6;-783.5
71;12689.2;-3713.9;12016.5;-791.6
72;14968.9;-6322.3;14366.6;-670.7
73;16621.8;-6868.1;16028.1;-580.7
74;18436.9;-6501.3;17821.8;-480.6
75;17017.8;-6855.8;16421.5;-557.7
76;11339.1;-377.0;10569.2;-872.1
77;15461.6;-6584.1;14865.1;-639.7
78;18313.6;-6531.8;17700.7;-483.6
79;16801.0;-6867.3;16206.3;-568.7
80;18147.8;-6584.7;17537.5;-493.6
81;15669.1;-6663.1;15074.3;-623.7
82;15721.8;-6686.7;15127.3;-625.7
83;16693.2;-6864.8;16099.2;-571.7
84;17255.2;-6822.5;16656.7;-540.6
85;16718.5;-6860.5;16124.2;-567.7
86;16520.4;-6856.3;15927.0;-581.7
87;14560.4;-6041.6;13951.2;-693.0
88;17170.4;-6838.8;16572.6;-549.7
