CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;20599.3;-3935.5;19922.7;-367.5
2;14618.1;-5133.6;14016.3;-686.9
3;14835.3;-5285.5;14237.5;-670.7
4;13432.0;-3907.8;12797.2;-749.9
5;18528.8;-5505.3;17918.9;-473.6
6;10438.1;4698.8;9549.2;-925.3
7;20931.3;-3543.8;20239.0;-348.5
8;14233.2;-4803.2;13622.9;-704.2
9;17063.0;-5903.1;16472.5;-554.7
10;15562.3;-5680.4;14973.2;-633.7
11;20149.1;-4401.0;19491.3;-392.6
12;10994.7;1907.8;10188.8;-889.6
13;15369.0;-5596.8;14778.0;-646.7
14;15211.4;-5518.9;14618.8;-655.7
15;19256.1;-5114.7;18628.5;-437.6
16;13360.6;-3813.5;12723.1;-756.0
17;15765.3;-5749.6;15177.4;-623.7
18;13931.9;-4505.7;13313.7;-722.5
19;16329.7;-5895.4;15742.9;-596.7
20;17766.3;-5747.2;17168.2;-513.6
21;13359.6;-3810.1;12722.1;-754.0
22;19280.9;-5092.5;18652.5;-432.6
23;18623.9;-5463.9;18011.9;-468.6
24;17553.0;-5801.9;16957.0;-524.6
25;18622.8;-5464.6;18010.9;-468.6
26;14431.8;-4979.5;13826.1;-695.1
27;15891.9;-5784.8;15304.5;-612.7
28;13783.2;-4342.2;13160.5;-730.6
29;15510.9;-5653.7;14921.1;-634.7
30;17628.8;-5785.1;17032.0;-522.6
31;14410.2;-4958.9;13804.1;-693.1
32;15178.7;-5494.5;14585.8;-650.7
33;14419.0;-4968.3;13813.1;-694.1
34;14015.6;-4593.0;13399.7;-717.4
35;14460.3;-4999.4;13855.2;-691.0
36;16184.5;-5858.1;15597.7;-592.7
37;13317.3;-3752.9;12678.1;-758.0
38;16842.2;-5911.2;16253.3;-560.7
39;20697.9;-3824.1;20016.8;-363.5
40;18192.3;-5631.0;17588.6;-491.6
41;15712.4;-5741.0;15124.3;-628.7
42;13905.6;-4481.3;13286.6;-726.5
43;14262.5;-4830.6;13653.0;-703.2
44;20785.3;-3716.6;20099.8;-353.5
45;16353.7;-5899.4;15766.9;-595.7
46;14550.4;-5080.4;13947.2;-692.0
47;16724.3;-5913.3;16136.2;-566.7
48;21931.3;-2084.6;21180.8;-295.5
49;16536.3;-5912.1;15949.1;-580.7
50;17857.4;-5722.9;17258.3;-507.6
51;17012.6;-5903.2;16422.5;-555.7
52;15290.6;-5557.4;14698.9;-649.7
53;13254.5;-3669.1;12613.0;-762.1
54;15299.5;-5561.6;14707.9;-648.7
55;15666.7;-5716.5;15078.3;-624.7
56;17773.4;-5748.0;17175.2;-515.6
57;18457.3;-5539.4;17848.8;-480.6
58;18701.5;-5430.1;18088.0;-465.6
59;16974.2;-5909.4;16384.5;-558.7
60;18581.9;-5483.4;17970.9;-470.6
61;14247.9;-4814.8;13638.0;-703.2
62;19578.1;-4892.1;18940.8;-424.6
63;17582.3;-5794.4;16986.0;-523.6
64;15437.1;-5627.1;14847.1;-638.7
65;17518.6;-5810.8;16922.9;-526.6
