CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;17064.4;-3828.3;16313.4;-559.7
2;16144.2;-3200.4;15377.5;-611.7
3;16177.1;-3235.5;15411.6;-610.7
4;15953.8;-3020.1;15182.4;-619.7
5;16747.9;-3660.4;15993.1;-581.7
6;15457.5;-2464.4;14669.9;-650.7
7;17107.2;-3845.8;16356.4;-557.7
8;16081.7;-3140.3;15313.5;-612.7
9;16522.5;-3510.7;15763.9;-594.7
10;16289.9;-3324.6;15526.7;-600.7
11;16991.2;-3787.4;16239.3;-561.7
12;15552.1;-2585.2;14768.0;-646.7
13;16260.6;-3295.1;15496.6;-599.7
14;16235.9;-3287.2;15471.6;-608.7
15;16856.6;-3721.0;16103.2;-572.7
16;15945.0;-3018.9;15173.4;-624.7
17;16321.2;-3349.8;15558.7;-598.7
18;16034.8;-3096.2;15265.4;-613.7
19;16409.2;-3438.1;15648.8;-606.7
20;16629.9;-3578.3;15873.0;-584.7
21;15945.0;-3017.8;15173.4;-623.7
22;16862.6;-3722.4;16109.2;-571.7
23;16758.9;-3668.3;16004.1;-582.7
24;16596.1;-3559.8;15839.0;-586.7
25;16758.9;-3668.3;16004.1;-582.7
26;16111.8;-3176.8;15344.5;-615.7
27;16343.9;-3366.9;15581.7;-597.7
28;16007.6;-3067.4;15237.4;-614.7
29;16281.1;-3315.0;15517.7;-599.7
30;16609.2;-3560.1;15852.0;-582.7
31;16107.0;-3169.7;15339.5;-614.7
32;16228.2;-3279.1;15463.6;-608.7
33;16110.9;-3175.6;15343.5;-615.7
34;16046.6;-3107.3;15277.5;-613.7
35;16118.7;-3181.5;15351.5;-614.7
36;16386.0;-3392.7;15624.8;-588.7
37;15938.3;-3007.8;15166.3;-623.7
38;16488.0;-3485.7;15728.9;-595.7
39;17074.4;-3828.6;16323.4;-556.7
40;16694.9;-3619.7;15939.1;-579.7
41;16315.5;-3342.4;15552.7;-598.7
42;16033.8;-3095.0;15264.4;-613.7
43;16086.5;-3146.6;15318.5;-612.7
44;17087.3;-3836.0;16336.4;-556.7
45;16411.2;-3437.9;15650.8;-605.7
46;16132.5;-3186.3;15365.5;-609.7
47;16470.2;-3475.9;15710.8;-598.7
48;17259.9;-3920.2;16510.6;-553.7
49;16441.9;-3452.7;15681.8;-600.7
50;16642.6;-3587.4;15886.0;-583.7
