CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;19200.6;-6137.5;18568.4;-438.6
2;15127.6;-6415.3;14527.8;-652.7
3;15274.3;-6497.3;14675.9;-650.7
4;14304.7;-5824.4;13690.0;-704.2
5;17801.7;-6692.5;17196.2;-513.6
6;12174.4;-2679.9;11472.0;-820.8
7;19419.9;-6006.5;18781.6;-432.6
8;14858.4;-6253.9;14254.5;-674.7
9;16803.0;-6867.3;16208.3;-568.7
10;15773.6;-6702.9;15179.4;-620.7
11;18897.9;-6297.3;18273.2;-456.6
12;12583.8;-3520.2;11905.4;-799.7
13;15642.2;-6658.7;15047.2;-629.7
14;15532.0;-6617.6;14936.1;-638.7
15;18292.2;-6541.3;17679.6;-486.6
16;14257.8;-5777.6;13642.0;-703.2
17;15912.1;-6743.6;15318.5;-612.7
18;14649.8;-6104.8;14042.3;-682.9
19;16299.7;-6837.4;15706.8;-598.7
20;17281.6;-6819.6;16682.7;-541.6
21;14255.8;-5775.4;13640.0;-703.2
22;18308.6;-6531.6;17695.7;-482.6
23;17864.5;-6673.9;17258.3;-508.6
24;17135.0;-6839.7;16537.6;-549.7
25;17863.5;-6674.0;17257.3;-508.6
26;14997.5;-6336.1;14395.6;-665.7
27;16003.8;-6774.6;15410.6;-611.7
28;14550.7;-6030.8;13941.2;-691.0
29;15737.8;-6695.3;15143.3;-627.7
30;17185.6;-6831.1;16587.6;-544.6
31;14983.6;-6330.3;14381.6;-668.7
32;15507.3;-6599.7;14911.1;-634.7
33;14991.6;-6332.3;14389.6;-665.7
34;14712.6;-6152.8;14106.4;-679.8
35;15015.2;-6342.1;14413.7;-659.7
36;16199.8;-6801.8;15606.8;-589.7
37;14227.5;-5751.0;13610.9;-706.3
38;16645.1;-6860.3;16051.2;-573.7
39;19265.4;-6100.7;18631.5;-437.6
40;17573.4;-6756.7;16971.0;-526.6
41;15876.3;-6735.1;15282.5;-616.7
42;14633.9;-6095.9;14026.3;-684.9
43;14882.9;-6269.6;14279.5;-670.7
44;19326.2;-6058.3;18690.6;-430.6
45;16316.9;-6835.5;15723.9;-594.7
46;15082.4;-6389.7;14481.7;-657.7
47;16568.8;-6854.5;15975.1;-576.7
48;20086.6;-5491.7;19426.2;-393.6
49;16440.2;-6845.7;15847.0;-583.7
50;17340.3;-6815.2;16740.8;-543.6
51;16768.7;-6866.1;16174.3;-568.7
52;15589.6;-6637.4;14994.2;-632.7
53;14181.6;-5707.3;13563.9;-708.3
54;15592.5;-6639.8;14997.2;-632.7
55;15849.3;-6723.8;15255.4;-614.7
56;17291.7;-6819.2;16692.7;-541.6
57;17752.8;-6708.1;17148.2;-515.6
58;17920.3;-6659.2;17313.3;-506.6
59;16743.6;-6862.9;16149.2;-567.7
60;17834.1;-6686.5;17228.2;-513.6
61;14873.1;-6262.5;14269.5;-670.7
62;18511.1;-6474.6;17894.8;-475.6
63;17153.1;-6836.1;16555.6;-545.6
64;15685.9;-6675.4;15091.3;-627.7
65;17110.6;-6846.7;16513.6;-552.7
66;16084.9;-6783.0;15491.6;-600.7
67;18290.1;-6543.1;17677.6;-487.6
68;19001.4;-6243.7;18374.3;-446.6
69;20249.0;-5344.0;19582.4;-384.6
70;13735.7;-5238.6;13105.5;-733.7
71;13654.3;-5139.6;13021.4;-735.7
72;15318.8;-6522.2;14720.9;-649.7
73;16516.3;-6855.5;15923.0;-580.7
74;17822.9;-6688.7;17217.2;-513.6
75;16796.9;-6866.8;16202.3;-567.7
76;12649.4;-3640.7;11974.4;-794.6
77;15673.0;-6666.2;15078.3;-624.7
78;17730.5;-6716.8;17126.1;-518.6
79;16638.9;-6863.0;16045.2;-575.7
80;17610.0;-6741.2;17007.0;-520.6
81;15825.3;-6714.9;15231.4;-614.7
82;15860.3;-6726.4;15266.4;-613.7
83;16555.7;-6853.1;15962.1;-576.7
84;16968.4;-6855.5;16372.4;-556.7
85;16583.7;-6863.3;15990.1;-581.7
86;16438.1;-6845.8;15845.0;-583.7
87;15015.2;-6342.1;14413.7;-659.7
88;16911.8;-6861.4;16316.4;-560.7
89;16443.3;-6844.6;15850.0;-583.7
90;18287.1;-6542.9;17674.6;-486.6
91;18409.2;-6507.4;17794.7;-477.6
92;16554.7;-6854.3;15961.1;-577.7
93;15547.9;-6619.3;14952.2;-633.7
94;15076.4;-6384.9;14475.7;-656.7
95;16990.5;-6857.3;16394.5;-557.7
96;16365.0;-6845.3;15771.9;-594.7
97;15604.6;-6647.6;15009.2;-635.7
98;16301.8;-6837.5;15708.8;-598.7
99;15110.0;-6404.3;14509.8;-653.7
100;17496.3;-6772.6;16894.9;-525.6
101;15417.9;-6556.9;14821.0;-640.7
102;18461.2;-6496.4;17845.8;-481.6
103;16953.3;-6856.3;16357.4;-557.7
104;17304.9;-6820.7;16705.7;-544.6
105;14266.5;-5790.2;13651.0;-705.2
106;16530.6;-6854.0;15937.0;-579.7
107;17572.5;-6756.3;16970.0;-526.6
108;14519.1;-6007.8;13909.2;-693.0
109;15740.8;-6695.0;15146.3;-626.7
110;16284.7;-6835.5;15691.8;-599.7
111;13779.4;-5290.5;13150.5;-733.6
112;16793.8;-6866.8;16199.3;-567.7
113;17765.0;-6704.6;17160.2;-515.6
114;14682.2;-6128.6;14075.4;-680.9
115;16856.3;-6862.9;16261.3;-562.7
116;13882.4;-5402.9;13256.6;-726.5
117;16153.7;-6800.6;15560.7;-598.7
118;13353.6;-4756.9;12710.1;-756.0
119;18269.7;-6555.1;17657.6;-489.6
120;16965.4;-6856.1;16369.4;-557.7
121;16182.8;-6803.1;15589.7;-594.7
122;14834.7;-6232.7;14230.5;-670.7
123;18552.0;-6459.3;17934.9;-474.6
124;19835.4;-5698.2;19184.0;-405.6
125;12934.7;-4131.4;12273.7;-778.4
126;18479.5;-6487.9;17863.8;-478.6
127;19203.6;-6136.3;18571.5;-438.6
128;16837.2;-6859.5;16242.3;-560.7
129;14083.9;-5619.2;13463.8;-717.4
130;17796.6;-6693.4;17191.2;-513.6
131;15897.3;-6739.4;15303.5;-614.7
132;15138.5;-6420.4;14538.8;-651.7
133;14028.6;-5547.6;13406.7;-716.4
134;17220.9;-6826.3;16622.7;-542.6
135;17666.8;-6731.5;17063.1;-521.6
136;15100.1;-6397.4;14499.7;-654.7
137;17167.3;-6836.8;16569.6;-547.7
138;14177.6;-5703.6;13559.9;-708.3
139;17680.9;-6727.1;17077.1;-519.6
140;16306.8;-6838.0;15713.8;-598.7
141;15889.4;-6735.7;15295.5;-614.7
142;16037.9;-6777.1;15444.6;-607.7
143;17807.8;-6691.0;17202.2;-513.6
144;17589.7;-6749.5;16987.0;-523.6
145;17185.6;-6831.1;16587.6;-544.6
146;16470.4;-6849.1;15877.0;-583.7
147;16365.0;-6843.5;15771.9;-593.7
148;17343.4;-6814.5;16743.8;-543.6
