CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;63416.6;-22156.1;61916.6;11574.3
2;60376.2;-24904.6;59009.4;10999.5
3;60488.5;-24721.1;59122.1;11021.5
4;59776.4;-25498.2;58418.4;10884.5
5;62363.3;-23051.9;60923.7;11378.6
6;58150.8;-27643.0;56834.3;10569.2
7;63579.6;-21984.4;62063.4;11605.8
8;60174.3;-25065.4;58817.4;10961.8
9;61624.9;-23751.6;60215.8;11239.1
10;60870.1;-24465.8;59489.7;11094.3
11;63197.9;-22341.7;61703.2;11530.2
12;58473.0;-27436.7;57140.5;10631.4
13;60773.2;-24523.1;59391.8;11076.0
14;60680.2;-24591.7;59306.2;11058.0
15;62736.4;-22747.2;61266.9;11448.7
16;59731.9;-25533.9;58386.3;10877.5
17;60976.8;-24374.1;59589.3;11115.3
18;60038.5;-25224.8;58675.6;10933.4
19;61251.1;-24097.2;59855.6;11168.5
20;61995.5;-23411.8;60565.0;11305.3
21;59729.0;-25526.8;58384.2;10877.4
22;62752.2;-22741.6;61286.6;11453.1
23;62420.4;-23021.2;60968.6;11389.5
24;61869.8;-23518.6;60450.1;11286.3
25;62415.2;-23029.8;60967.5;11389.4
26;60278.1;-24986.3;58915.1;10984.1
27;61041.2;-24303.0;59653.2;11127.3
28;59955.6;-25278.3;58604.6;10917.8
29;60843.0;-24473.5;59464.9;11090.7
30;61921.7;-23483.3;60496.0;11293.1
31;60268.9;-24994.1;58906.4;10982.9
32;60687.7;-24575.2;59294.5;11056.4
33;60272.0;-24896.5;58912.4;10983.5
34;60075.2;-25193.5;58716.9;10940.5
35;60298.1;-24971.8;58931.8;10987.8
36;61196.0;-24144.5;59790.9;11154.7
37;59710.2;-25581.0;58361.3;10868.9
38;61514.2;-23857.2;60108.5;11217.3
39;63457.4;-22113.0;61951.8;11579.0
40;62215.8;-23204.2;60772.1;11346.7
41;60952.9;-24397.1;59567.4;11109.5
42;60023.7;-25240.0;58663.4;10931.0
43;60188.0;-25013.0;58831.5;10967.8
44;63520.8;-22001.5;61996.6;11589.0
45;61275.3;-24064.7;59866.2;11171.6
46;60338.6;-24931.1;58974.1;10995.8
47;61460.5;-23907.9;60049.5;11208.3
48;64070.5;-21515.9;62527.8;11698.6
49;61358.6;-24001.3;59959.4;11188.4
50;62047.3;-23362.8;60613.9;11314.9
51;61608.9;-23772.0;60189.4;11233.7
52;60723.4;-24568.8;59345.7;11065.6
53;59670.1;-25605.3;58325.5;10863.1
54;60728.4;-24567.0;59349.3;11067.1
55;60937.3;-24417.7;59548.9;11104.9
56;62010.9;-23379.9;60570.6;11305.8
57;62332.7;-23107.0;60890.3;11369.9
58;62466.1;-22980.6;61010.4;11397.5
59;61579.3;-23803.5;60165.7;11228.5
60;62390.5;-23027.1;60950.0;11385.2
61;60181.0;-25077.5;58821.9;10965.6
62;62898.1;-22614.9;61424.5;11477.5
63;61899.3;-23505.0;60473.9;11289.7
64;60804.6;-24493.1;59420.8;11082.3
65;61850.7;-23502.5;60434.7;11282.4
66;61101.7;-24247.8;59708.6;11139.1
67;62726.4;-22760.0;61264.6;11448.3
68;63266.3;-22287.3;61779.9;11547.8
69;64194.3;-21382.1;62639.8;11716.3
70;59339.3;-25998.4;57998.6;10798.9
71;59267.7;-26036.2;57933.5;10788.7
72;60531.4;-24755.4;59154.1;11025.9
73;61412.3;-23956.9;60008.8;11198.0
74;62386.3;-23053.3;60937.5;11382.2
75;61617.8;-23756.4;60209.2;11238.6
76;58517.0;-27242.7;57188.2;10640.0
77;60784.5;-24458.0;59409.1;11080.1
78;62326.3;-23113.2;60881.5;11368.5
79;61510.1;-23865.9;60096.7;11215.8
80;62234.4;-23161.6;60801.5;11352.5
81;60911.6;-24441.4;59527.2;11100.2
82;60943.8;-24410.0;59557.6;11107.3
83;61457.2;-23908.1;60044.7;11206.8
84;61763.5;-23615.7;60334.9;11262.7
85;61464.5;-23905.4;60058.9;11210.4
86;61354.6;-23991.2;59957.2;11188.2
87;60305.9;-24952.8;58932.9;10987.9
88;61714.2;-23666.0;60288.1;11252.3
89;61361.6;-24004.1;59960.8;11188.6
90;62730.2;-22755.2;61262.3;11447.0
91;62827.3;-22669.6;61354.1;11464.5
92;61451.7;-23917.5;60041.5;11206.6
93;60696.5;-24597.7;59316.9;11060.4
94;60347.1;-24914.9;58972.7;10995.6
95;61761.1;-23601.5;60348.3;11265.6
96;61313.7;-24037.0;59906.3;11181.3
97;60734.9;-24561.9;59353.4;11067.8
98;61255.7;-24097.3;59857.8;11168.6
99;60370.0;-24901.4;58996.7;10998.3
100;62147.5;-23224.3;60718.6;11333.8
101;60609.7;-24673.5;59228.1;11044.1
102;62868.8;-22632.3;61393.2;11471.8
103;61740.4;-23643.0;60326.8;11258.8
104;62010.6;-23392.2;60576.8;11309.6
105;59738.0;-25532.5;58391.4;10879.3
106;61449.5;-23869.1;60022.6;11201.3
107;62225.4;-23158.0;60769.9;11345.5
108;59933.4;-25333.3;58577.5;10914.0
109;60848.5;-24490.9;59468.3;11090.9
110;61235.4;-24114.9;59839.7;11165.0
111;59370.3;-25935.8;58033.1;10805.5
112;61618.9;-23764.7;60208.1;11238.5
113;62342.0;-23092.8;60900.5;11371.9
114;60058.9;-25196.3;58703.7;10937.3
115;61672.7;-23718.3;60258.4;11247.6
116;59451.1;-25835.0;58112.3;10823.6
117;61155.8;-24188.5;59763.8;11148.1
118;59042.8;-26276.0;57713.2;10744.0
119;62745.7;-22664.7;61256.0;11445.0
120;61745.5;-23625.6;60332.7;11261.6
121;61167.9;-24167.6;59776.6;11152.1
122;60164.6;-25104.8;58802.3;10958.6
123;62924.7;-22595.3;61450.7;11481.3
124;63890.3;-21688.0;62355.8;11658.8
125;58736.4;-26753.3;57407.7;10682.6
126;62892.1;-22592.3;61408.0;11473.5
127;63430.5;-22122.0;61921.1;11574.7
128;61656.8;-23722.6;60246.1;11243.8
129;59606.9;-25683.9;58257.4;10850.5
130;62361.9;-23055.6;60922.4;11377.3
131;60966.4;-24384.8;59579.6;11113.0
132;60381.6;-24889.2;59016.1;11002.6
133;59557.6;-25695.0;58217.3;10845.0
134;61960.6;-23444.3;60528.5;11299.0
135;62275.3;-23157.9;60833.6;11358.7
136;60366.3;-24907.7;58993.9;10997.8
137;61906.9;-23474.9;60487.3;11290.7
138;59672.1;-25616.8;58322.1;10861.8
139;62288.9;-23140.5;60842.1;11360.9
140;61259.1;-24096.0;59859.4;11170.0
141;60955.7;-24365.7;59573.4;11111.3
142;61070.8;-24280.4;59680.5;11131.2
