CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;102026.1;-8365.9;97861.1;24108.1
2;99114.9;-12363.8;95180.8;23385.3
3;98966.9;-14324.8;95283.7;23407.3
4;98543.5;-12992.7;94638.7;23226.5
5;100838.2;-11445.8;96956.0;23862.4
6;96814.2;-16818.3;93153.7;22825.3
7;102258.9;-7500.6;98011.2;24156.7
8;98773.0;-13884.4;95009.2;23333.1
9;100211.8;-11757.6;96302.6;23681.3
10;99488.4;-12637.6;95624.2;23496.7
11;101880.3;-8167.2;97673.5;24065.4
12;97262.1;-15031.8;93457.7;22907.3
13;99503.2;-11794.7;95530.1;23479.0
14;99277.3;-13096.5;95454.9;23458.5
15;101425.3;-8901.0;97265.6;23957.6
16;98415.2;-13821.5;94602.7;23215.6
17;99694.1;-11578.7;95709.5;23519.9
18;98795.0;-12667.1;94871.9;23297.3
19;99888.7;-11950.0;95973.1;23595.4
20;100706.4;-10091.2;96627.0;23777.3
21;98377.4;-14122.6;94601.6;23215.4
22;101412.0;-9110.5;97278.2;23960.7
23;101122.6;-9400.4;96995.3;23873.9
24;100468.1;-11324.2;96527.8;23748.1
25;101073.9;-9809.0;96995.2;23873.9
26;99002.2;-12676.0;95097.7;23358.5
27;99680.6;-12147.8;95768.9;23536.1
28;98550.0;-14147.5;94797.7;23268.9
29;99398.0;-13194.2;95600.9;23492.8
30;100612.4;-10342.0;96556.6;23759.0
31;98988.5;-12709.1;95087.1;23356.6
32;99426.7;-11804.5;95448.0;23455.2
33;98723.7;-14872.3;95092.4;23357.1
34;98825.8;-12679.4;94906.2;23301.9
35;99056.8;-12350.4;95115.6;23364.8
36;99910.9;-11170.8;95894.4;23565.6
37;98483.1;-13116.9;94587.4;23211.5
38;100125.3;-11694.5;96199.0;23659.6
39;102132.0;-7812.5;97907.2;24123.5
40;100913.4;-9710.3;96805.2;23825.1
41;99640.2;-11884.3;95690.2;23514.8
42;98778.4;-12700.6;94858.1;23293.2
43;98715.9;-14442.9;95024.2;23340.6
44;102183.5;-7616.6;97940.1;24134.7
45;100007.5;-11020.4;95981.7;23599.3
46;99044.1;-12706.7;95148.0;23374.6
