CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;57877.7;-21359.3;56125.3;12057.3
2;56719.2;-22414.5;55013.5;11845.0
3;56735.6;-22467.6;55051.5;11850.8
4;56510.5;-22531.8;54794.0;11796.5
5;57463.7;-21773.3;55746.2;11984.8
6;55855.6;-23339.4;54187.0;11682.5
7;57949.0;-21241.5;56182.4;12068.6
8;56639.1;-22549.7;54950.1;11831.1
9;57192.4;-21977.8;55478.7;11934.0
10;56904.4;-22274.9;55201.5;11874.9
11;57801.5;-21369.9;56042.1;12045.0
12;56015.6;-22981.4;54306.3;11707.2
13;56875.6;-22253.5;55162.5;11868.5
14;56835.0;-22353.6;55137.4;11863.5
15;57621.7;-21529.0;55871.0;12010.1
16;56464.5;-22705.6;54774.8;11794.4
17;56951.3;-22172.3;55235.9;11886.4
18;56607.4;-22462.5;54892.4;11818.8
19;57054.3;-22102.5;55343.3;11907.3
20;57342.0;-21791.5;55608.9;11958.9
21;56460.9;-22721.8;54774.7;11794.3
22;57616.9;-21570.8;55873.8;12010.7
23;57509.0;-21641.9;55766.1;11987.5
24;57288.8;-21887.3;55570.4;11952.4
25;57500.3;-21685.5;55765.0;11987.4
26;56686.8;-22461.7;54984.5;11837.6
27;56975.0;-22182.6;55265.9;11890.9
28;56551.8;-22641.1;54865.6;11812.0
29;56892.3;-22303.6;55195.0;11872.9
30;57316.7;-21822.7;55586.7;11954.7
31;56682.6;-22467.6;54980.9;11837.2
32;56865.6;-22120.3;55128.4;11863.0
34;56612.9;-22520.0;54909.1;11820.1
35;56698.0;-22416.0;54988.6;11838.3
36;57041.2;-21993.4;55306.9;11900.4
37;56470.0;-22639.0;54767.3;11793.4
38;57156.1;-22010.7;55441.9;11921.9
39;57903.1;-21310.8;56144.0;12060.6
40;57431.7;-21691.2;55689.6;11975.2
41;56939.0;-22201.1;55227.3;11883.5
42;56600.1;-22493.3;54889.5;11818.4
43;56641.3;-22562.2;54958.3;11831.9
44;57938.0;-21167.6;56158.5;12063.1
45;57082.3;-21944.5;55345.0;11907.7
46;56708.4;-22443.9;55006.4;11841.9
47;57149.5;-21936.7;55418.3;11919.1
48;58136.2;-21101.4;56364.9;12099.7
49;57088.2;-22068.1;55376.6;11914.5
50;57359.1;-21773.3;55624.6;11961.5
51;57209.7;-21851.2;55472.1;11932.0
52;56856.5;-22294.3;55149.0;11867.1
53;56449.4;-22712.2;54757.2;11791.2
54;56860.3;-22276.3;55149.3;11867.2
55;56936.5;-22168.0;55216.9;11879.7
56;57361.0;-21693.3;55613.2;11959.0
57;57463.0;-21733.6;55733.2;11982.6
58;57524.3;-21619.0;55778.3;11988.9
59;57197.0;-21912.4;55468.0;11929.3
60;57476.1;-21765.8;55758.8;11985.7
61;56652.6;-22506.6;54953.6;11831.5
62;57678.6;-21516.7;55932.1;12020.3
63;57303.9;-21827.8;55573.3;11952.9
64;56895.7;-22218.6;55178.5;11870.6
65;57270.4;-21933.0;55563.3;11949.7
66;57004.2;-22116.8;55285.8;11894.9
67;57606.6;-21608.1;55870.8;12010.0
68;57805.3;-21469.5;56068.5;12047.5
69;58181.2;-21025.2;56402.2;12109.5
70;56334.7;-22747.7;54633.7;11772.2
