CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;62093.0;-23323.2;60659.4;11322.2
2;60880.4;-24471.1;59496.7;11096.0
3;60928.3;-24411.6;59545.4;11104.6
4;60638.2;-24656.3;59258.8;11048.6
5;61667.8;-23720.3;60255.6;11245.0
6;59981.0;-25279.2;58627.0;10922.1
7;62157.8;-23259.2;60718.6;11333.8
8;60792.5;-24495.3;59412.5;11081.4
9;61370.2;-23996.5;59968.8;11190.5
10;61075.1;-24273.9;59684.8;11132.6
11;62001.5;-23405.7;60569.3;11305.5
12;60101.9;-25163.7;58738.6;10945.5
13;61039.5;-24314.8;59649.0;11125.4
14;61004.1;-24344.1;59617.0;11120.0
15;61813.1;-23579.7;60389.5;11276.7
16;60617.0;-24670.4;59242.6;11046.2
17;61109.5;-24241.0;59716.9;11141.9
18;60727.5;-24572.6;59345.9;11065.8
19;61224.9;-24129.2;59828.7;11159.9
20;61512.9;-23866.3;60103.3;11216.2
21;60616.6;-24669.6;59242.5;11046.2
22;61816.0;-23578.7;60394.3;11278.3
23;61687.4;-23705.4;60270.1;11248.9
24;61468.1;-23902.7;60062.4;11210.8
25;61684.5;-23709.0;60269.1;11248.8
26;60838.8;-24508.5;59456.8;11089.0
27;61142.7;-24209.4;59749.8;11145.7
28;60694.7;-24592.2;59318.2;11060.5
29;61061.3;-24284.2;59672.4;11130.5
30;61482.3;-23890.8;60074.5;11213.4
31;60836.1;-24510.9;59454.2;11088.5
32;61003.9;-24346.0;59610.0;11119.3
33;60835.5;-24494.1;59456.5;11088.8
34;60741.8;-24552.7;59361.6;11070.7
35;60844.4;-24502.2;59460.8;11090.6
36;61194.6;-24156.1;59795.4;11155.6
37;60604.2;-24685.0;59228.1;11044.1
38;61326.5;-24033.8;59926.5;11183.7
39;62110.7;-23303.4;60674.8;11327.2
40;61599.0;-23786.0;60184.8;11233.1
41;61100.4;-24249.2;59708.4;11138.9
42;60718.6;-24577.9;59338.1;11065.3
43;60797.9;-24486.3;59418.6;11082.2
44;62132.2;-23279.8;60691.1;11328.9
45;61233.3;-24125.3;59832.3;11160.4
46;60861.1;-24489.1;59478.6;11092.5
47;61307.4;-24049.3;59905.2;11181.1
48;62341.9;-23099.0;60895.5;11370.1
49;61258.1;-24094.7;59860.7;11170.2
50;61535.3;-23847.6;60124.7;11219.2
51;61364.7;-24002.5;59959.4;11188.4
52;61022.3;-24330.7;59633.6;11123.8
53;60587.7;-24700.4;59214.0;11040.8
54;61023.1;-24330.1;59633.8;11123.9
55;61095.8;-24253.4;59702.0;11136.9
56;61522.2;-23857.5;60109.5;11217.4
57;61655.3;-23734.2;60241.7;11243.4
58;61702.9;-23691.5;60284.2;11250.6
59;61353.6;-24013.6;59950.4;11186.6
60;61676.4;-23708.9;60264.0;11248.0
61;60797.1;-24497.6;59416.0;11081.8
