CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;17508.8;-4007.6;16760.8;-540.6
2;15975.4;-3040.2;15204.4;-619.7
3;16034.8;-3096.2;15265.4;-613.7
4;15665.4;-2714.4;14885.1;-637.7
5;16983.2;-3783.5;16231.3;-561.7
6;14845.5;-1573.1;14031.3;-683.9
7;17592.0;-4021.1;16843.9;-537.6
8;15875.1;-2942.9;15101.3;-626.7
9;16609.2;-3560.1;15852.0;-582.7
10;16221.3;-3272.5;15456.6;-608.7
11;17399.3;-3965.8;16650.7;-541.6
12;15003.8;-1829.4;14197.5;-673.8
13;16173.3;-3231.1;15407.6;-610.7
14;16132.4;-3188.2;15365.5;-610.7
15;17168.6;-3877.8;16418.5;-557.7
16;15648.9;-2697.5;14868.1;-639.7
17;16273.3;-3309.7;15509.7;-601.7
18;15795.3;-2864.6;15019.2;-634.7
19;16420.1;-3444.2;15659.8;-605.7
20;16786.5;-3686.3;16032.1;-581.7
21;15648.9;-2696.5;14868.1;-638.7
22;17175.6;-3880.7;16425.5;-556.7
23;17009.9;-3799.9;16258.3;-561.7
24;16735.3;-3648.5;15980.1;-580.7
25;17009.9;-3799.9;16258.3;-561.7
26;15925.7;-2993.2;15153.3;-623.7
27;16307.5;-3337.9;15544.7;-599.7
28;15754.6;-2817.5;14977.2;-635.7
29;16207.7;-3258.0;15442.6;-607.7
30;16752.0;-3663.7;15997.1;-582.7
31;15918.9;-2990.4;15146.3;-626.7
32;16122.6;-3184.2;15355.5;-613.7
33;15924.7;-2994.6;15152.3;-624.7
34;15818.7;-2884.8;15043.2;-630.7
35;15937.3;-3007.1;15165.3;-623.7
36;16383.1;-3390.0;15621.8;-588.7
37;15638.0;-2683.4;14857.1;-637.7
38;16549.2;-3521.2;15790.9;-588.7
39;17533.8;-4009.6;16785.8;-534.6
40;16902.1;-3743.2;16149.2;-567.7
41;16261.6;-3297.0;15497.6;-600.7
42;15787.7;-2855.6;15011.2;-635.7
43;15884.7;-2954.2;15111.3;-626.7
44;17555.7;-4016.9;16807.8;-533.6
45;16427.0;-3447.9;15666.8;-604.7
46;15958.7;-3026.7;15187.4;-620.7
47;16522.5;-3510.7;15763.9;-594.7
48;17837.7;-4083.8;17090.1;-519.6
49;16473.2;-3478.2;15713.8;-598.7
50;16809.2;-3689.1;16055.2;-572.7
51;16595.1;-3558.9;15838.0;-586.7
52;16154.0;-3206.7;15387.5;-608.7
53;15620.6;-2667.5;14839.0;-641.7
54;16154.0;-3206.7;15387.5;-608.7
55;16243.9;-3285.9;15479.6;-603.7
56;16793.3;-3689.0;16039.1;-579.7
57;16966.4;-3778.4;16214.3;-565.7
58;17034.7;-3809.6;16283.4;-558.7
59;16589.2;-3555.8;15832.0;-587.7
60;17000.1;-3793.1;16248.3;-561.7
61;15879.8;-2951.8;15106.3;-627.7
62;17256.9;-3916.9;16507.6;-551.7
63;16741.1;-3655.0;15986.1;-581.7
64;16188.1;-3241.9;15422.6;-610.7
65;16721.5;-3635.7;15966.1;-577.7
66;16342.9;-3366.4;15580.7;-597.7
67;17167.7;-3876.9;16417.5;-557.7
68;17436.0;-3980.9;16687.7;-540.6
69;17901.8;-4093.7;17154.2;-514.6
70;15445.0;-2451.5;14656.9;-654.7
71;15415.9;-2412.1;14626.9;-652.7
72;16050.4;-3110.6;15281.5;-612.7
73;16501.8;-3497.4;15742.9;-596.7
74;16989.3;-3785.5;16237.3;-561.7
