CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;84620.7;-13758.6;80581.2;17686.5
2;83633.5;-15186.0;79699.1;17459.6
3;83534.8;-16256.1;79732.7;17465.1
4;83446.2;-15358.7;79520.0;17418.0
5;84177.1;-15126.2;80279.3;17607.3
6;82844.1;-16701.0;79043.8;17296.2
7;84697.7;-13405.4;80619.7;17694.2
8;83501.1;-15895.6;79648.6;17445.3
9;83986.8;-15059.4;80065.2;17557.7
10;83757.4;-15351.2;79854.2;17495.0
11;84575.0;-13608.0;80512.6;17664.9
12;83007.0;-16036.0;79132.4;17317.6
13;83773.2;-14946.7;79819.0;17488.8
14;83676.7;-15584.2;79797.1;17482.2
15;84427.9;-13845.8;80384.1;17632.4
16;83381.6;-15783.9;79504.1;17413.8
17;83848.0;-14858.1;79887.5;17500.1
18;83539.4;-15222.1;79603.0;17436.4
19;83905.3;-15039.9;79973.0;17526.1
20;84175.6;-14313.4;80172.0;17581.6
21;83361.6;-15941.1;79504.1;17413.8
22;84417.4;-13976.9;80389.4;17634.8
23;84325.6;-14029.6;80297.4;17612.8
24;84077.8;-14896.5;80141.6;17572.2
25;84300.4;-14242.6;80297.3;17612.7
26;83600.9;-15289.8;79676.9;17451.6
27;83829.0;-15113.5;79900.0;17506.2
28;83429.7;-15983.4;79583.2;17433.9
29;83705.7;-15683.6;79841.6;17494.1
30;84146.2;-14414.6;80152.5;17574.5
31;83596.2;-15303.3;79673.7;17451.3
32;83756.3;-14875.2;79791.7;17478.7
33;83450.1;-16516.6;79675.8;17451.5
34;83544.4;-15277.6;79615.0;17438.7
35;83627.8;-15109.5;79683.3;17454.0
36;83906.1;-14652.5;79925.3;17515.8
37;83418.9;-15424.1;79498.6;17412.0
38;83969.8;-14989.3;80036.7;17546.1
39;84652.0;-13542.3;80588.3;17688.9
40;84253.2;-14125.4;80231.7;17594.2
41;83823.9;-14978.6;79876.9;17499.3
42;83528.3;-15251.3;79594.7;17435.9
43;83460.3;-16263.4;79653.0;17445.9
44;84680.1;-13405.8;80601.2;17692.1
45;83963.6;-14577.1;79976.2;17526.5
46;83609.5;-15319.4;79690.4;17457.5
47;84007.0;-14524.4;80016.4;17539.3
48;84848.4;-13218.6;80759.7;17733.7
49;83922.9;-15062.5;79995.3;17533.4
50;84188.3;-14285.9;80182.0;17584.1
51;84058.1;-14417.1;80059.6;17556.9
52;83743.3;-15137.7;79811.1;17485.6
53;83379.8;-15689.9;79490.8;17410.9
54;83760.4;-14994.7;79811.2;17485.7
56;84188.8;-14206.6;80173.1;17581.8
57;84253.4;-14452.2;80272.5;17605.2
58;84339.6;-13984.7;80307.2;17617.0
59;84044.5;-14482.8;80052.2;17553.3
60;84185.9;-15155.9;80291.9;17611.1
61;83561.6;-15430.4;79652.8;17445.6
62;84473.2;-13881.2;80437.6;17646.3
63;84145.0;-14383.5;80148.0;17572.7
64;83793.0;-14864.7;79829.7;17489.9
65;83995.4;-15517.5;80134.2;17571.7
66;83882.9;-14775.7;79915.4;17512.2
67;84379.6;-14247.2;80383.1;17632.3
68;84495.7;-14454.8;80536.3;17674.3
69;84894.1;-13075.5;80791.1;17741.2
70;83293.8;-15612.1;79388.0;17383.0
71;83228.1;-16026.0;79370.5;17379.9
72;83695.4;-14993.6;79741.4;17468.2
73;83963.1;-14797.3;80004.5;17536.0
74;84306.6;-14103.5;80286.6;17609.7
75;83982.1;-15098.9;80065.1;17557.5
76;83023.9;-16021.6;79148.6;17322.1
77;83604.4;-16385.2;79825.5;17489.5
78;84282.1;-14176.2;80269.2;17603.7
79;84026.3;-14479.7;80032.6;17545.9
80;84114.1;-15324.4;80237.3;17597.0
81;83814.2;-14948.6;79863.0;17497.0
82;83831.2;-14889.2;79873.7;17499.0
83;84005.2;-14522.8;80014.3;17539.1
84;84115.3;-14296.2;80107.9;17562.4
85;83977.9;-14781.2;80018.6;17541.6
86;83884.9;-15381.6;79995.3;17532.3
87;83632.0;-15080.3;79684.3;17454.1
88;84098.0;-14323.0;80092.9;17561.1
89;83950.1;-14843.6;79996.3;17533.5
90;84425.4;-13858.6;80383.0;17632.2
91;84461.2;-13797.5;80414.0;17641.1
92;84004.5;-14526.4;80014.2;17539.1
93;83754.8;-14931.3;79797.3;17482.6
94;83638.9;-15067.4;79690.3;17457.4
95;83988.1;-15399.2;80109.3;17563.0
96;83968.4;-14573.8;79981.0;17527.6
97;83775.7;-14880.0;79813.3;17486.9
98;83938.2;-14764.6;79973.0;17526.2
99;83647.3;-15057.0;79697.9;17459.2
100;84067.7;-15514.5;80215.4;17591.3
101;83719.2;-14943.9;79761.2;17474.6
102;84471.2;-13781.3;80422.7;17642.1
103;84024.7;-15056.4;80104.7;17562.2
104;84187.3;-14228.8;80174.3;17582.1
105;83403.0;-15612.0;79505.3;17414.0
106;84003.1;-14492.8;80008.8;17536.4
107;84256.6;-14096.7;80231.6;17594.1
108;83504.4;-15297.1;79574.7;17432.1
109;83760.3;-15241.7;79842.7;17494.2
110;83912.9;-14966.5;79971.7;17525.7
111;83281.2;-15819.1;79400.7;17387.0
112;84022.7;-14761.3;80065.1;17557.5
113;84234.2;-14604.6;80272.7;17605.5
114;83501.3;-15593.2;79609.5;17438.1
115;84057.5;-14594.5;80080.1;17559.0
116;83294.2;-15869.8;79420.6;17394.7
117;83853.2;-15088.5;79923.6;17514.8
118;83136.0;-16309.1;79308.2;17365.6
119;84430.0;-13807.5;80381.7;17631.9
120;84004.5;-15250.1;80107.9;17562.4
121;83829.2;-15295.5;79925.0;17515.3
122;83580.2;-15178.0;79641.1;17444.7
123;84473.2;-13958.7;80447.2;17648.2
124;84792.8;-13245.1;80703.0;17719.3
125;83103.7;-15910.1;79220.7;17336.3
126;84481.8;-13740.0;80429.1;17644.6
127;84654.5;-13468.6;80581.4;17686.6
128;84000.4;-15012.6;80073.8;17558.4
129;83380.7;-15464.4;79463.0;17404.5
130;84180.0;-15104.8;80279.2;17607.2
131;83842.4;-14878.9;79884.3;17499.8
132;83615.9;-15368.7;79703.4;17459.9
133;83293.1;-16134.0;79455.1;17402.2
134;84171.4;-14252.4;80160.1;17577.3
135;84258.1;-14250.0;80252.2;17600.2
136;83645.5;-15062.6;79696.8;17459.1
137;84053.2;-15178.6;80151.2;17574.1
138;83409.5;-15432.3;79489.8;17410.9
139;84277.9;-14087.8;80253.4;17600.6
140;83953.9;-14652.5;79975.1;17526.3
141;83750.6;-15619.0;79881.1;17499.6
142;83859.0;-14896.6;79904.6;17508.1
143;84195.6;-14986.7;80280.4;17608.4
144;84109.3;-15354.9;80236.0;17594.6
145;84168.8;-14216.8;80152.5;17574.4
146;83988.4;-14540.7;79998.8;17535.1
147;83970.1;-14558.7;79981.0;17527.6
148;84163.2;-14501.1;80182.1;17584.1
149;84029.8;-14474.4;80035.6;17546.1
150;84226.8;-14161.2;80207.9;17589.7
151;83789.7;-14856.6;79825.3;17489.4
152;82836.8;-16376.4;78993.6;17282.4
153;84368.5;-14085.8;80350.4;17624.5
154;84743.7;-14334.7;80791.1;17741.2
155;84123.1;-14296.8;80116.8;17568.8
156;83879.5;-14725.6;79904.7;17508.2
157;83875.0;-14715.2;79898.6;17505.7
158;83854.1;-14911.3;79901.1;17506.4
159;83957.7;-14580.0;79970.2;17525.1
160;83380.6;-15708.4;79494.5;17411.8
161;83599.9;-15751.9;79736.1;17466.6
162;83483.1;-15314.3;79554.3;17428.2
163;83999.0;-14763.5;80039.1;17546.7
164;83709.4;-15583.2;79832.7;17489.9
165;84140.7;-14348.6;80138.4;17572.0
166;83860.6;-14752.7;79887.4;17500.1
167;84355.6;-13980.2;80323.8;17622.3
168;84014.4;-14510.0;80023.1;17543.3
169;84902.4;-13004.4;80791.2;17741.4
170;83082.9;-15948.7;79202.5;17332.6
171;83638.9;-15066.6;79690.1;17456.0
172;84185.6;-15189.6;80297.4;17612.8
173;85060.2;-12797.0;80935.5;17780.2
174;83823.2;-14800.6;79854.2;17495.0
175;83928.6;-14845.2;79973.0;17526.2
176;83768.3;-15327.8;79862.9;17496.9
177;84519.7;-13701.2;80464.8;17652.6
178;83779.7;-15043.9;79838.0;17491.3
179;84182.0;-14547.3;80207.9;17589.6
180;83787.0;-14844.2;79821.0;17488.9
181;83352.2;-15507.4;79437.8;17397.3
182;84060.9;-14439.6;80065.0;17557.4
183;84116.9;-14548.8;80141.6;17572.3
184;84505.1;-13723.0;80451.7;17649.0
185;83879.0;-14719.7;79903.4;17506.8
186;83645.2;-15075.5;79698.0;17459.3
187;84072.7;-15110.3;80166.4;17577.8
188;84004.4;-14706.7;80037.9;17546.4
189;84047.0;-14456.6;80052.1;17553.1
190;83893.4;-14698.1;79916.5;17512.3
191;84442.8;-13811.8;80395.9;17635.5
192;84092.5;-14374.4;80090.7;17560.8
193;84683.4;-14001.2;80681.2;17711.8
194;84372.9;-14272.1;80379.5;17631.5
195;84129.9;-14921.7;80201.2;17587.8
196;83200.8;-15736.3;79303.8;17365.1
197;84186.1;-14257.5;80176.6;17582.4
198;84114.3;-14316.1;80109.2;17562.9
199;84285.8;-14061.8;80258.7;17601.0
200;84365.5;-14136.1;80353.5;17624.7
201;83665.1;-15613.7;79788.6;17478.5
202;84260.3;-14345.2;80267.1;17603.5
203;83660.3;-15163.4;79724.7;17463.7
204;84790.0;-13226.2;80697.6;17717.8
205;83325.7;-15558.9;79416.0;17393.8
206;83062.8;-16508.8;79254.7;17348.5
207;83188.0;-15776.6;79295.1;17363.1
208;83528.1;-15251.8;79594.6;17435.8
209;83338.8;-16063.4;79495.5;17412.0
210;84772.5;-13375.7;80697.7;17717.9
211;83648.3;-15979.7;79818.8;17488.7
212;83313.9;-15592.7;79407.6;17392.3
213;84398.9;-14065.8;80380.6;17631.6
214;83568.5;-15847.9;79714.9;17461.7
