CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;16839.7;-3712.6;16086.2;-573.7
2;16223.3;-3275.0;15458.6;-609.7
3;16243.9;-3287.3;15479.6;-604.7
4;16098.2;-3157.8;15330.5;-612.7
5;16627.9;-3577.9;15871.0;-585.7
6;15768.2;-2828.6;14991.2;-632.7
7;16870.5;-3725.6;16117.2;-569.7
8;16184.2;-3236.5;15418.6;-609.7
9;16480.2;-3480.5;15720.9;-596.7
10;16323.2;-3352.1;15560.7;-599.7
11;16792.3;-3690.1;16038.1;-580.7
12;15833.3;-2894.7;15058.2;-625.7
13;16304.5;-3335.3;15541.7;-598.7
14;16286.9;-3321.2;15523.7;-600.7
15;16702.6;-3627.0;15947.1;-580.7
16;16089.5;-3150.1;15321.5;-613.7
17;16345.7;-3370.1;15583.7;-597.7
18;16154.0;-3206.7;15387.5;-608.7
19;16400.5;-3430.6;15639.8;-607.7
20;16549.2;-3521.2;15790.9;-588.7
21;16089.4;-3149.0;15321.5;-612.7
22;16705.6;-3629.6;15950.1;-580.7
23;16636.7;-3583.4;15880.0;-584.7
24;16530.3;-3518.3;15771.9;-594.7
25;16636.7;-3583.4;15880.0;-584.7
26;16206.6;-3261.3;15441.6;-609.7
27;16358.6;-3373.8;15596.7;-592.7
28;16135.3;-3191.8;15368.5;-610.7
29;16321.2;-3349.8;15558.7;-598.7
30;16534.2;-3517.0;15775.9;-591.7
31;16206.6;-3261.3;15441.6;-609.7
32;16284.0;-3319.2;15520.7;-600.7
33;16206.6;-3261.3;15441.6;-609.7
34;16162.6;-3219.6;15396.6;-610.7
35;16207.7;-3258.0;15442.6;-607.7
36;16386.0;-3392.7;15624.8;-588.7
37;16087.5;-3147.2;15319.5;-612.7
38;16457.4;-3465.4;15697.8;-597.7
39;16846.6;-3715.8;16093.2;-572.7
40;16593.2;-3556.0;15836.0;-585.7
41;16340.9;-3364.9;15578.7;-597.7
42;16154.0;-3208.1;15387.5;-609.7
43;16187.1;-3240.9;15421.6;-610.7
44;16855.6;-3716.8;16102.2;-569.7
45;16403.4;-3433.2;15642.8;-607.7
46;16216.4;-3266.2;15451.6;-607.7
47;16447.7;-3458.9;15687.8;-600.7
48;16966.4;-3780.6;16214.3;-567.7
49;16425.1;-3446.0;15664.8;-604.7
50;16562.7;-3534.0;15804.9;-587.7
51;16473.2;-3478.2;15713.8;-598.7
52;16296.7;-3330.6;15533.7;-600.7
53;16081.7;-3140.3;15313.5;-612.7
54;16296.7;-3332.8;15533.7;-602.7
55;16334.0;-3357.8;15571.7;-596.7
56;16549.2;-3521.2;15790.9;-588.7
57;16619.0;-3567.6;15862.0;-582.7
58;16644.6;-3589.6;15888.0;-584.7
59;16469.3;-3475.5;15709.8;-598.7
60;16631.8;-3580.1;15875.0;-584.7
61;16185.2;-3238.1;15419.6;-609.7
62;16735.3;-3648.5;15980.1;-580.7
63;16531.3;-3516.6;15772.9;-593.7
64;16310.5;-3339.8;15547.7;-599.7
65;16528.3;-3518.0;15769.9;-595.7
66;16371.3;-3380.9;15609.8;-589.7
67;16701.7;-3625.7;15946.1;-580.7
68;16805.3;-3687.1;16051.2;-573.7
69;16988.3;-3785.3;16236.3;-561.7
70;16010.4;-3074.0;15240.4;-616.7
71;16001.6;-3063.2;15231.4;-614.7
72;16253.6;-3293.6;15489.6;-601.7
73;16436.0;-3451.3;15675.8;-602.7
74;16629.9;-3578.3;15873.0;-584.7
75;16478.2;-3478.9;15718.9;-596.7
76;15843.0;-2903.4;15068.3;-624.7
77;16307.6;-3336.0;15544.7;-598.7
78;16618.1;-3566.2;15861.0;-582.7
79;16455.4;-3464.6;15695.8;-598.7
80;16599.1;-3559.4;15842.0;-584.7
81;16329.2;-3352.4;15566.7;-596.7
82;16338.0;-3362.1;15575.7;-597.7
83;16445.7;-3458.0;15685.8;-600.7
84;16505.7;-3497.7;15746.9;-594.7
85;16448.6;-3458.0;15688.8;-598.7
86;16425.1;-3446.0;15664.8;-604.7
87;16207.7;-3258.0;15442.6;-607.7
88;16492.0;-3486.8;15732.9;-594.7
89;16426.0;-3446.9;15665.8;-604.7
90;16700.8;-3623.5;15945.1;-579.7
91;16714.6;-3629.0;15959.1;-576.7
92;16443.8;-3455.4;15683.8;-600.7
93;16289.9;-3324.6;15526.7;-600.7
94;16215.5;-3265.1;15450.6;-607.7
95;16506.7;-3498.8;15747.9;-594.7
96;16411.2;-3437.9;15650.8;-605.7
97;16298.7;-3335.0;15535.7;-602.7
98;16400.5;-3430.6;15639.8;-607.7
99;16223.3;-3273.4;15458.6;-608.7
100;16586.4;-3552.2;15828.9;-587.7
101;16268.5;-3304.7;15504.7;-601.7
102;16722.5;-3636.5;15967.1;-577.7
103;16502.8;-3498.3;15743.9;-596.7
104;16553.1;-3525.0;15794.9;-588.7
105;16093.3;-3154.9;15325.5;-613.7
106;16439.9;-3451.4;15679.8;-600.7
107;16593.2;-3556.0;15836.0;-585.7
108;16133.4;-3187.9;15366.5;-609.7
109;16321.2;-3349.8;15558.7;-598.7
110;16399.5;-3430.2;15638.8;-607.7
111;16021.2;-3083.3;15251.4;-615.7
112;16478.2;-3478.9;15718.8;-596.7
113;16622.0;-3569.6;15865.0;-582.7
114;16160.8;-3212.9;15394.6;-607.7
115;16488.0;-3485.7;15728.9;-595.7
116;16034.8;-3096.2;15265.4;-613.7
117;16380.1;-3387.4;15618.8;-588.7
118;15952.8;-3019.5;15181.4;-619.7
119;16696.7;-3621.9;15941.1;-579.7
120;16504.8;-3498.1;15745.9;-595.7
121;16384.0;-3391.1;15622.8;-588.7
122;16183.2;-3238.8;15417.6;-611.7
123;16738.1;-3649.2;15983.1;-578.7
124;16929.7;-3759.8;16177.3;-567.7
125;15887.8;-2955.6;15114.3;-626.7
126;16727.4;-3638.8;15972.1;-576.7
127;16839.7;-3711.2;16086.2;-572.7
128;16485.1;-3479.7;15725.9;-593.7
129;16066.2;-3126.4;15297.5;-614.7
130;16627.0;-3576.5;15870.0;-585.7
131;16343.9;-3366.9;15581.7;-597.7
132;16225.3;-3274.6;15460.6;-607.7
133;16058.3;-3121.6;15289.5;-615.7
134;16542.1;-3520.7;15783.9;-590.7
135;16607.2;-3559.7;15850.0;-583.7
136;16221.3;-3272.5;15456.6;-608.7
137;16532.2;-3517.0;15773.9;-592.7
138;16080.7;-3139.8;15312.5;-612.7
139;16610.2;-3559.9;15853.0;-582.7
140;16401.4;-3432.3;15640.8;-607.7
141;16342.9;-3366.4;15580.7;-597.7
142;16364.3;-3377.3;15602.7;-590.7
143;16627.9;-3577.0;15871.0;-584.7
144;16595.1;-3558.9;15838.0;-586.7
145;16534.2;-3518.3;15775.9;-592.7
146;16432.9;-3450.3;15672.8;-602.7
147;16411.2;-3437.9;15650.8;-605.7
148;16562.7;-3534.0;15804.9;-587.7
149;16457.4;-3466.6;15697.8;-598.7
150;16579.4;-3549.9;15821.9;-588.7
151;16305.5;-3337.1;15542.7;-599.7
152;15732.2;-2789.7;14954.2;-633.7
153;16678.8;-3613.0;15923.0;-580.7
154;16988.3;-3785.3;16236.3;-561.7
155;16510.7;-3499.2;15751.9;-592.7
156;16364.3;-3377.3;15602.7;-590.7
157;16353.7;-3369.6;15591.7;-593.7
158;16359.5;-3374.8;15597.7;-592.7
159;16396.6;-3426.9;15635.8;-607.7
