CASO;pATIVA;pREATIVA;dATIVA;dREATIVA
1;18733.1;-6381.1;18112.0;-464.6
2;15292.9;-6509.0;14694.9;-649.7
3;15417.9;-6556.9;14821.0;-640.7
4;14594.6;-6066.3;13986.3;-687.9
5;17557.2;-6760.8;16955.0;-526.6
6;12782.9;-3871.3;12114.6;-783.5
7;18921.6;-6280.9;18296.2;-452.6
8;15070.4;-6384.5;14469.7;-658.7
9;16712.5;-6861.7;16118.2;-569.7
10;15845.4;-6722.6;15251.4;-615.7
11;18482.6;-6485.3;17866.8;-477.6
12;13132.2;-4432.9;12479.9;-761.2
13;15732.7;-6692.4;15138.3;-626.7
14;15638.3;-6657.4;15043.2;-630.7
15;17976.0;-6646.9;17368.4;-504.6
16;14556.5;-6038.8;13947.2;-693.0
17;15960.9;-6758.2;15367.5;-610.7
18;14889.9;-6271.3;14286.5;-668.7
19;16290.7;-6835.7;15697.8;-598.7
20;17119.9;-6840.9;16522.6;-549.7
21;14555.5;-6037.2;13946.2;-692.0
22;17991.1;-6646.7;17383.4;-507.6
23;17612.0;-6742.2;17009.0;-521.6
24;16994.6;-6855.5;16398.5;-556.7
25;17610.0;-6741.2;17007.0;-520.6
26;15189.9;-6450.5;14590.8;-650.7
27;16034.9;-6776.7;15441.6;-607.7
28;14802.2;-6214.2;14197.5;-674.8
29;15815.5;-6710.8;15221.4;-615.7
30;17036.1;-6855.1;16439.5;-558.7
31;15171.1;-6442.4;14571.8;-652.7
32;15619.4;-6654.4;15024.2;-634.7
33;15179.1;-6443.9;14579.8;-650.7
34;14940.3;-6305.9;14337.6;-669.7
35;15201.9;-6464.3;14602.8;-657.7
36;16204.8;-6802.5;15611.8;-589.7
37;14531.9;-6015.7;13922.2;-691.0
38;16583.7;-6863.3;15990.1;-581.7
39;18795.2;-6356.5;18173.1;-461.6
40;17365.6;-6805.0;16765.8;-536.6
41;15928.1;-6748.5;15334.5;-612.7
42;14877.0;-6267.8;14273.5;-672.7
43;15086.4;-6388.8;14485.7;-655.7
44;18841.5;-6332.4;18218.1;-463.6
45;16299.7;-6836.4;15706.8;-597.7
46;15255.4;-6489.2;14656.9;-652.7
47;16518.4;-6857.4;15925.0;-582.7
48;19484.8;-5966.3;18844.7;-430.6
49;16412.0;-6851.0;15818.9;-590.7
50;17170.4;-6838.8;16572.6;-549.7
51;16684.1;-6864.2;16090.2;-571.7
52;15685.9;-6675.4;15091.3;-627.7
53;14494.6;-5982.8;13884.2;-690.0
54;15689.0;-6677.2;15094.3;-628.7
55;15905.2;-6740.2;15311.5;-612.7
56;17123.0;-6839.3;16525.6;-548.7
57;17516.7;-6770.8;16914.9;-528.6
58;17657.7;-6727.4;17054.1;-517.6
59;16659.1;-6863.3;16065.2;-574.7
60;17584.6;-6752.3;16982.0;-524.6
61;15076.4;-6385.9;14475.7;-657.7
62;18151.9;-6583.0;17541.5;-493.6
63;17011.7;-6856.0;16415.5;-557.7
64;15771.5;-6705.7;15177.4;-623.7
65;16975.3;-6859.1;16379.5;-558.7
66;16107.8;-6790.6;15514.7;-600.7
67;17972.9;-6647.9;17365.3;-504.6
68;18570.4;-6453.7;17952.9;-474.6
69;19617.2;-5864.7;18972.8;-418.6
70;14112.3;-5640.0;13492.8;-711.3
71;14039.3;-5557.3;13417.8;-714.4
72;15458.6;-6582.9;14862.1;-639.7
73;16466.4;-6849.5;15873.0;-584.7
74;17573.4;-6756.7;16971.0;-526.6
75;16708.4;-6862.6;16114.2;-569.7
76;13188.1;-4518.2;12538.0;-762.1
77;15757.7;-6698.3;15163.3;-623.7
78;17502.4;-6774.1;16900.9;-528.6
79;16574.7;-6859.3;15981.1;-579.7
80;17398.1;-6798.2;16797.8;-534.6
81;15885.4;-6733.3;15291.5;-613.7
82;15913.1;-6743.7;15319.5;-612.7
83;16514.3;-6854.9;15921.0;-580.7
84;16853.3;-6861.5;16258.3;-561.7
85;16527.5;-6855.8;15934.0;-580.7
86;16410.9;-6850.9;15817.9;-590.7
87;15203.9;-6464.4;14604.8;-656.7
88;16803.0;-6867.3;16208.3;-568.7
89;16411.9;-6849.8;15818.9;-589.7
90;17970.9;-6647.7;17363.3;-504.6
91;18073.7;-6607.8;17464.4;-499.6
92;16510.4;-6853.2;15917.0;-580.7
93;15652.2;-6657.4;15057.2;-625.7
94;15252.4;-6488.0;14653.9;-653.7
95;16878.5;-6858.6;16283.4;-558.7
96;16340.9;-6839.7;15747.9;-594.7
97;15698.9;-6680.6;15104.3;-627.7
98;16290.7;-6834.6;15697.8;-597.7
99;15280.2;-6498.9;14681.9;-648.7
100;17297.8;-6816.0;16698.7;-539.6
101;15543.9;-6619.1;14948.1;-634.7
102;18113.3;-6595.5;17503.5;-496.6
103;16846.3;-6861.7;16251.3;-562.7
104;17134.0;-6841.7;16536.6;-550.7
105;14564.4;-6039.8;13955.2;-689.0
106;16482.4;-6852.3;15889.0;-584.7
107;17363.5;-6805.0;16763.8;-536.6
108;14777.7;-6197.7;14172.4;-677.8
109;15818.4;-6711.9;15224.4;-614.7
110;16274.9;-6832.0;15681.8;-600.7
111;14150.3;-5680.8;13531.9;-711.3
112;16708.4;-6862.6;16114.2;-569.7
113;17528.9;-6765.8;16927.0;-526.6
114;14921.4;-6295.5;14318.6;-669.7
115;16762.7;-6864.8;16168.3;-567.7
116;14241.1;-5765.0;13624.9;-705.2
117;16162.8;-6800.4;15569.7;-596.7
118;13789.2;-5297.2;13160.5;-730.6
119;17955.7;-6652.3;17348.3;-505.6
120;16853.3;-6860.5;16258.3;-560.7
121;16186.9;-6802.3;15593.7;-593.7
122;15045.8;-6371.3;14444.7;-660.7
123;18187.6;-6572.4;17576.5;-492.6
124;19273.7;-6091.8;18639.5;-434.6
125;13427.9;-4855.5;12787.2;-750.9
126;18129.5;-6589.1;17519.5;-494.6
127;18739.1;-6380.4;18118.0;-464.6
128;16743.6;-6862.9;16149.2;-567.7
129;14412.3;-5914.2;13800.1;-694.1
130;17552.1;-6759.8;16950.0;-524.6
131;15947.0;-6756.6;15353.5;-613.7
132;15305.7;-6515.7;14707.9;-648.7
133;14363.3;-5874.5;13750.1;-698.1
134;17068.2;-6852.9;16471.5;-554.7
135;17443.8;-6793.9;16842.9;-537.6
136;15275.3;-6497.5;14676.9;-650.7
137;17021.8;-6855.0;16425.5;-556.7
138;14491.7;-5979.5;13881.2;-689.0
139;17461.0;-6788.9;16859.9;-535.6
140;16296.7;-6836.5;15703.8;-598.7
141;15937.0;-6755.8;15343.5;-615.7
142;16065.9;-6783.1;15472.6;-605.7
143;17561.3;-6758.2;16959.0;-525.6
144;17381.8;-6800.6;16781.8;-534.6
145;17032.1;-6853.0;16435.5;-557.7
146;16433.1;-6848.4;15840.0;-585.7
147;16341.9;-6840.7;15748.9;-594.7
148;17172.4;-6838.8;16574.6;-549.7
149;16578.7;-6859.3;15985.1;-578.7
150;17273.5;-6826.8;16674.7;-546.6
151;15747.8;-6694.1;15153.3;-623.7
152;12582.9;-3518.0;11904.4;-799.7
153;17824.0;-6689.2;17218.2;-514.6
154;19618.2;-5864.2;18973.8;-418.6
155;16899.6;-6862.8;16304.4;-560.7
156;16065.9;-6783.1;15472.6;-605.7
157;16013.9;-6773.5;15420.6;-609.7
158;16038.9;-6777.4;15445.6;-607.7
159;16248.7;-6834.2;15655.8;-605.7
160;14526.1;-6011.6;13916.2;-693.0
161;15440.5;-6578.3;14844.1;-641.7
162;14712.6;-6152.8;14106.4;-679.8
163;16606.8;-6867.0;16013.1;-581.7
164;15771.5;-6704.6;15177.4;-622.7
165;16981.4;-6859.5;16385.5;-558.7
166;15959.0;-6756.5;15365.5;-610.7
167;17742.7;-6710.6;17138.1;-516.6
168;16550.7;-6853.3;15957.1;-577.7
169;19622.4;-5861.2;18977.8;-418.6
170;13370.0;-4780.3;12727.1;-756.0
171;15238.5;-6479.9;14639.9;-652.7
172;17612.0;-6740.9;17009.0;-520.6
173;20159.6;-5429.7;19496.3;-393.6
174;15845.4;-6722.6;15251.4;-615.7
175;16290.7;-6834.6;15697.8;-597.7
176;15876.3;-6735.1;15282.5;-616.7
177;18277.9;-6546.0;17665.6;-487.6
178;15784.5;-6706.8;15190.4;-620.7
179;17269.6;-6821.6;16670.7;-542.6
180;15734.7;-6692.0;15140.3;-625.7
181;14298.8;-5819.9;13684.0;-704.2
182;16703.4;-6863.7;16109.2;-571.7
183;16996.6;-6855.4;16400.5;-556.7
184;18221.9;-6568.0;17610.6;-492.6
185;16053.9;-6782.3;15460.6;-607.7
186;15286.1;-6501.7;14687.9;-647.7
187;17091.5;-6844.5;16494.6;-549.7
188;16590.8;-6865.2;15997.1;-582.7
189;16649.1;-6859.9;16055.2;-572.7
190;16110.8;-6789.5;15517.7;-599.7
191;18016.7;-6636.9;17408.4;-505.6
192;16791.9;-6867.1;16197.3;-568.7
193;19176.9;-6152.0;18545.4;-440.6
194;17938.4;-6659.3;17331.3;-507.6
195;17239.1;-6826.1;16640.7;-542.6
196;13770.7;-5277.0;13141.5;-731.6
197;17150.1;-6836.9;16552.6;-546.6
198;16868.4;-6861.6;16273.4;-560.7
199;17473.0;-6781.9;16871.9;-529.6
200;17833.1;-6685.9;17227.2;-513.6
201;15610.5;-6650.6;15015.2;-635.7
202;17494.3;-6773.6;16892.9;-526.6
203;15364.4;-6543.6;14767.0;-646.7
204;19253.2;-6107.2;18619.5;-438.6
205;14210.8;-5738.8;13593.9;-708.3
206;13571.0;-5036.6;12935.3;-740.8
207;13735.7;-5238.6;13105.5;-733.7
208;14875.0;-6265.1;14271.5;-671.7
209;14529.0;-6014.2;13919.2;-692.0
210;19257.2;-6105.2;18623.5;-437.6
211;15725.8;-6689.1;15131.3;-626.7
212;14194.1;-5722.4;13576.9;-708.3
213;17942.4;-6657.7;17335.3;-506.6
214;15331.6;-6526.5;14734.0;-646.7
215;14355.5;-5866.1;13742.0;-698.1
216;17573.4;-6756.7;16971.0;-526.6
217;17183.7;-6831.1;16585.6;-545.6
218;15562.7;-6628.9;14967.2;-634.7
219;18398.0;-6515.2;17783.7;-481.6
